"","words","term.freq","doc.freq"
"8888","sta-of",1,1
"8889","prims",1,1
"8890","upheld",3,1
"8891","i*fmtali",1,1
"8892","aiaed",1,1
"8893","splendid",38,1
"8894","triumph",3,1
"8895","foroee",2,1
"8896","tug",2,1
"8897","puds",2,1
"8898","recruit",5,1
"8899","mented",1,1
"8900","quarter",29,1
"8901","training",92,1
"8902","roubles",1,1
"8903","theie",3,1
"8904","soldier",12,1
"8905","fortifications",2,1
"8906","roubles,or",1,1
"8907","rid",11,1
"8908","undergoes",1,1
"8909","riding",4,1
"8910","resist",2,1
"8911","government's",11,1
"8912","monopoly",4,1
"8913","torture",1,1
"8914","g&r,we",1,1
"8915","incidentally",7,1
"8916","learns",1,1
"8917","uvres",1,1
"8918","redoubt",1,1
"8919","indue-much",1,1
"8920","fortification",1,1
"8921","roll",22,1
"8922","cigarettes",6,1
"8923","broncho",1,1
"8924","mounted",17,1
"8925","infantry",12,1
"8926","tobacco",37,1
"8927","redrill",1,1
"8928","steal",2,1
"8929","harbor",8,1
"8930","oentiy",2,1
"8931","prosecuted",1,1
"8932","simpler",2,1
"8933","rem",3,1
"8934","defrauding",2,1
"8935","exercised",3,1
"8936","eily",1,1
"8937","defect",3,1
"8938","tain-field-artillery",1,1
"8939","drill",6,1
"8940","tartar",1,1
"8941","jaa",1,1
"8942","victims",11,1
"8943","brutal",2,1
"8944","aigut",1,1
"8945","collcgi",1,1
"8946","landlords",1,1
"8947","revelations",4,1
"8948","renting",1,1
"8949","occupiers",1,1
"8950","duration",4,1
"8951","duchess",11,1
"8952","fife",1,1
"8953","dresses",1,1
"8954","masters",2,1
"8955","ror",2,1
"8956","edu",1,1
"8957","constitutions",3,1
"8958","taste,but",1,1
"8959","assisted",15,1
"8960","hotter",2,1
"8961","atfairs",1,1
"8962","circumstance",3,1
"8963","mortgagor",1,1
"8964","tenant",2,1
"8965","owner",12,1
"8966","landlordism",1,1
"8967","worker",8,1
"8968","ownership",3,1
"8969","rut",11,1
"8970","tenancy",1,1
"8971","extending",6,1
"8972","process",21,1
"8973","approach",9,1
"8974","observe",6,1
"8975","twice",19,1
"8976","tenants",1,1
"8977","legislatures",2,1
"8978","extinguish",2,1
"8979","rental",1,1
"8980","nourishes",1,1
"8981","txyleg",1,1
"8982","marrerel",1,1
"8983","mrkibbon",1,1
"8984","d,ed",1,1
"8985","aged",10,1
"8986","concessions",4,1
"8987","professed",1,1
"8988","dlepstteh",1,1
"8989","hawaiian",2,1
"8990","uiurpstion",1,1
"8991","ifc",1,1
"8992","oolle",1,1
"8993","patrons",5,1
"8994","insure",3,1
"8995","confenienoe",1,1
"8996","fitted",7,1
"8997","states:usa",2,1
"8998","charitable",3,1
"8999","organizations",19,1
"9000","o'dea",1,1
"9001","organization",38,1
"9002","dealing",22,1
"9003","experts",20,1
"9004","penmanship",2,1
"9005","scores",6,1
"9006","attribute",3,1
"9007","proficiency",1,1
"9008","attained",9,1
"9009","missionaries",4,1
"9010","insinuates",1,1
"9011","adopting",2,1
"9012","eny",1,1
"9013","ort",3,1
"9014","tactic",1,1
"9015","vtioa",1,1
"9016","kmart",1,1
"9017","taigent",1,1
"9018","shorthand",62,1
"9019","student",10,1
"9020","note",29,1
"9021","llnivd",1,1
"9022","tjülîofcî",1,1
"9023","stbu&sfiefr",1,1
"9024","f»m",1,1
"9025","aided",7,1
"9026","jrear",1,1
"9027","ditcussingr",1,1
"9028","jjuwpm",1,1
"9029","vui",1,1
"9030","canada.-montreal",1,1
"9031","operative",3,1
"9032","ctamation",1,1
"9033","lssue",1,1
"9034","fol",5,1
"9035","cert",1,1
"9036","tiled",4,1
"9037","decree",3,1
"9038","mich",4,1
"9039","vuited",2,1
"9040","admission",12,1
"9041","igdhted",1,1
"9042","marn-r",1,1
"9043","accomplish",2,1
"9044","ext",2,1
"9045","mge",1,1
"9046","marufao",1,1
"9047","turcs",1,1
"9048","icsult",1,1
"9049","sgie",1,1
"9050","satis-far",1,1
"9051","secret",5,1
"9052","pulling",1,1
"9053","furnished",10,1
"9054","undertaking",16,1
"9055","recommendations",1,1
"9056","be.recommended",1,1
"9057","enactment.the",1,1
"9058","opérai",1,1
"9059","lye",2,1
"9060","anantmn",1,1
"9061","importations",9,1
"9062","befor",1,1
"9063","circuit",3,1
"9064","lanark",4,1
"9065","uniting",3,1
"9066","judicial",4,1
"9067","furtber",1,1
"9068","fol-for",1,1
"9069","starting",7,1
"9070","trict",3,1
"9071","jowed",1,1
"9072","valliantcourt",1,1
"9073","creamery",5,1
"9074","maihiut",1,1
"9075","coi",1,1
"9076","vulgar",1,1
"9077","travels",5,1
"9078","muscle",2,1
"9079","there's",6,1
"9080","wcomee",1,1
"9081","modest",3,1
"9082","humility",3,1
"9083","shakespeare",3,1
"9084","substituted",2,1
"9085","truoulen",1,1
"9086","affectation",1,1
"9087","brawls,are",1,1
"9088","prone",6,1
"9089","manners",2,1
"9090","possibility",13,1
"9091","uniii",1,1
"9092","foolish",9,1
"9093","boastful",1,1
"9094","fiom",4,1
"9095","haegiven",1,1
"9096","satisfaction,theempire",1,1
"9097","unfortunate",4,1
"9098","carelessness",3,1
"9099","liih",1,1
"9100","disappointment",3,1
"9101","demands",20,1
"9102","fodder",2,1
"9103","nedieff",1,1
"9104","still,the",1,1
"9105","growing,and",1,1
"9106","eondl-tion",1,1
"9107","growers",16,1
"9108","exporters",10,1
"9109","contended",1,1
"9110","balers",1,1
"9111","bale",3,1
"9112","slack",2,1
"9113","bales",7,1
"9114","exposed",4,1
"9115","enow-ed",1,1
"9116","moistened",2,1
"9117","musty",2,1
"9118","transit",4,1
"9119","disaster",9,1
"9120","shippers",2,1
"9121","refuse",6,1
"9122","throw",4,1
"9123","destination",2,1
"9124","seriously",9,1
"9125","annoyance",1,1
"9126","indicated",17,1
"9127","baling",5,1
"9128","guarded",5,1
"9129","enquired",3,1
"9130","enhance",1,1
"9131","detracting",1,1
"9132","gan",2,1
"9133","church's",1,1
"9134","ooe",2,1
"9135","stammering",2,1
"9136","post-paid",4,1
"9137","eas",1,1
"9138","ponies",2,1
"9139","tilc",1,1
"9140","prico",1,1
"9141","plebis",1,1
"9142","scrubs",1,1
"9143","first-class",5,1
"9144","ani-cite",1,1
"9145","mais",1,1
"9146","soldat",1,1
"9147","minimum",8,1
"9148","handed",5,1
"9149","vincial",4,1
"9150","effec",1,1
"9151","polo",2,1
"9152","tive",5,1
"9153","ensuing",1,1
"9154","consolidate",1,1
"9155","relating",10,1
"9156","f«»r",1,1
"9157","define",1,1
"9158","bonding",2,1
"9159","delimitate",1,1
"9160","boundaries",7,1
"9161","franchises",1,1
"9162","preferential",11,1
"9163","obtaining",6,1
"9164","thereto",3,1
"9165","sanction",3,1
"9166","agreement",40,1
"9167","respecting",6,1
"9168","execution",3,1
"9169","fulfilment",3,1
"9170","lords",5,1
"9171","ripon",1,1
"9172","sec-objects",1,1
"9173","oth",5,1
"9174","rotary",5,1
"9175","stata",1,1
"9176","ayer's",2,1
"9177","sarsaparilla",2,1
"9178","kiclle",1,1
"9179","mass",11,1
"9180","awakes",1,1
"9181","leaping",1,1
"9182","gome",2,1
"9183","mune",1,1
"9184","brooding",4,1
"9185","caddis",1,1
"9186","flies",3,1
"9187","restaurant",4,1
"9188","inexorable",1,1
"9189","champagne",1,1
"9190","tiruyere",1,1
"9191","discretion",1,1
"9192","supper",5,1
"9193","matl",1,1
"9194","coast",83,1
"9195","feasting",1,1
"9196","chalets",3,1
"9197","alps",4,1
"9198","gets",12,1
"9199","arouses",1,1
"9200","pastures",3,1
"9201","methods",35,1
"9202","avoiding",1,1
"9203","accumulation",1,1
"9204","accessible",2,1
"9205","coasts",4,1
"9206","impetus",6,1
"9207","discovery",11,1
"9208","mn''a",1,1
"9209","it»bie",1,1
"9210","pant",3,1
"9211","meruial",1,1
"9212","boon",9,1
"9213","afterwurdsfrom",1,1
"9214","subbuilding",1,1
"9215","eequently",1,1
"9216","poison",5,1
"9217","falling",13,1
"9218","niixed",1,1
"9219","mileage",6,1
"9220","tertained",1,1
"9221","omillet",1,1
"9222","occasions",6,1
"9223","epoch",1,1
"9224","reserve",20,1
"9225","cretion",1,1
"9226","circumspection",1,1
"9227","states:united",14,1
"9228","tremendous",17,1
"9229","contiarity",1,1
"9230","incessant",2,1
"9231","tereat",1,1
"9232","profound",4,1
"9233","needs",48,1
"9234","presentatives",1,1
"9235","ket",3,1
"9236","transportation",30,1
"9237","tioi",1,1
"9238","pekin",1,1
"9239","inclined",8,1
"9240","fills",1,1
"9241","amusement",3,1
"9242","shocking",2,1
"9243","annals",3,1
"9244","camels",1,1
"9245","arousing",1,1
"9246","vigi",1,1
"9247","naked",1,1
"9248","nei,her",1,1
"9249","unuached",1,1
"9250","a*hes",1,1
"9251","nshman",1,1
"9252","stealing",2,1
"9253","raving",1,1
"9254","transporte",1,1
"9255","iis",2,1
"9256","berv",1,1
"9257","centres",20,1
"9258","thmvmg",1,1
"9259","whv",1,1
"9260","prosecutor",1,1
"9261","artist",8,1
"9262","mmun",1,1
"9263","mounting,offered",1,1
"9264","praise",6,1
"9265","prayer",5,1
"9266","impetuous",1,1
"9267","outburst",1,1
"9268","candour",1,1
"9269","fertilisers",2,1
"9270","emaner",1,1
"9271","assault",2,1
"9272","stretched",2,1
"9273","blankets",4,1
"9274","koran",1,1
"9275","daugerooe",1,1
"9276","yountf",1,1
"9277","draining",1,1
"9278","wjlbout",1,1
"9279","rroutanoe",1,1
"9280","centra",2,1
"9281","cage",1,1
"9282","iiu",1,1
"9283","svuiueru",1,1
"9284","procé",1,1
"9285","trikes",1,1
"9286","vnhtlst",1,1
"9287","procedure",6,1
"9288","i*ower",1,1
"9289","here-advantages",1,1
"9290","fmm",3,1
"9291","unchanged",4,1
"9292","gilder",1,1
"9293","glazier",1,1
"9294","decorator",1,1
"9295","summering",1,1
"9296","poet-paid",1,1
"9297","wharf",1,1
"9298","disappoint",2,1
"9299","miuieter",1,1
"9300","yokohama",1,1
"9301","reputable",2,1
"9302","insl",1,1
"9303","auto",4,1
"9304","spy",3,1
"9305","venting",1,1
"9306","injuries",5,1
"9307","unlawfully",1,1
"9308","wounding",1,1
"9309","glass",9,1
"9310","mcmullen",2,1
"9311","outrageous",2,1
"9312","combine",10,1
"9313","keid",1,1
"9314","comme",4,1
"9315","hints",2,1
"9316","liowvr",1,1
"9317","requtnd",1,1
"9318","deelred",1,1
"9319","venue",1,1
"9320","stripped",3,1
"9321","beasts",1,1
"9322","replenish",2,1
"9323","raising",15,1
"9324","calves",4,1
"9325","cheeee",1,1
"9326","ink",4,1
"9327","reined",1,1
"9328","procureur",1,1
"9329","réoulérants",1,1
"9330","coma",3,1
"9331","panlee",1,1
"9332","t)t",1,1
"9333","the,people",1,1
"9334","grit",1,1
"9335","presenting",5,1
"9336","appttcatl",1,1
"9337","spectacle",6,1
"9338","iicitor",1,1
"9339","applicants",2,1
"9340","fchips",1,1
"9341","plying",2,1
"9342","six-foot",1,1
"9343","competency",1,1
"9344","seagoing",1,1
"9345","pur-eight",1,1
"9346","fora",2,1
"9347","certificate",15,1
"9348","compel",5,1
"9349","methylated",1,1
"9350","corby",3,1
"9351","envy",1,1
"9352","trading",10,1
"9353","voyages",4,1
"9354","parli-six",1,1
"9355","ament",2,1
"9356","breach",4,1
"9357","maximum",10,1
"9358","veterinary",6,1
"9359","surgeons",1,1
"9360","sullivan",2,1
"9361","sway",2,1
"9362","cbell",1,1
"9363","corbett",2,1
"9364","sergeants",2,1
"9365","contradictory",1,1
"9366","saying",13,1
"9367","violin",1,1
"9368","tioga",1,1
"9369","epis",1,1
"9370","possess",7,1
"9371","philosophy",4,1
"9372","logic",2,1
"9373","vessel",4,1
"9374","desertors",1,1
"9375","desertion",2,1
"9376","opportunities",21,1
"9377","cordance",1,1
"9378","tr*ulrted",1,1
"9379","eiae",1,1
"9380","basted",1,1
"9381","enabled",7,1
"9382","extort",1,1
"9383","amazing",12,1
"9384","suspicions",1,1
"9385","confirmed",5,1
"9386","ain",5,1
"9387","retired",7,1
"9388","customary",5,1
"9389","meritorious",2,1
"9390","migrants",1,1
"9391","saskatchewan",25,1
"9392","sffcr",1,1
"9393","forty-six",1,1
"9394","cels",1,1
"9395","animals",31,1
"9396","today",97,1
"9397","rheumatic",5,1
"9398","fluctuate",1,1
"9399","variation",3,1
"9400","wag",2,1
"9401","diverted",4,1
"9402","sailing",9,1
"9403","labour",11,1
"9404","burned",3,1
"9405","c.it",1,1
"9406","northwestern",5,1
"9407","champion",14,1
"9408","bicyclist",1,1
"9409","writ*i",1,1
"9410","oou",2,1
"9411","drink",7,1
"9412","half-dollar",1,1
"9413","unattainable",1,1
"9414","half-price",1,1
"9415","ake",4,1
"9416","lr'!l",1,1
"9417","eiday",1,1
"9418","l.the",1,1
"9419","inaugurates",1,1
"9420","manifestation",2,1
"9421","unity",16,1
"9422","concerning",11,1
"9423","dominions",16,1
"9424","ports",26,1
"9425","cargoes",4,1
"9426","piled",2,1
"9427","staggers",1,1
"9428","debts",4,1
"9429","subsidized",2,1
"9430","grants",4,1
"9431","aggregating",4,1
"9432","idles",1,1
"9433","payings",1,1
"9434","subsidy",4,1
"9435","steam-from",1,1
"9436","appreciate",13,1
"9437","readiness",5,1
"9438","bury",2,1
"9439","transmission",7,1
"9440","self-sacrifice",1,1
"9441","dangers",3,1
"9442","moleit",1,1
"9443","molest",2,1
"9444","states:england",4,1
"9445","grotesque",1,1
"9446","nonsense",2,1
"9447","retort",1,1
"9448","sentence",1,1
"9449","amazed",3,1
"9450","candor",1,1
"9451","neighbor",9,1
"9452","aggregated",2,1
"9453","states:holland",1,1
"9454","owl",3,1
"9455","cwu",1,1
"9456","cwt",9,1
"9457","exporter",2,1
"9458","firtn",1,1
"9459","deliveries",2,1
"9460","parcels",8,1
"9461","bribery",1,1
"9462","constituencies",1,1
"9463","regrets",1,1
"9464","enforced",4,1
"9465","blight",4,1
"9466","spraying",3,1
"9467","begun",7,1
"9468","blights",1,1
"9469","aptly",1,1
"9470","vermont",2,1
"9471","chinese",20,1
"9472","settee",1,1
"9473","burke",2,1
"9474","consecrated",2,1
"9475","albany",1,1
"9476","thirteen",8,1
"9477","eighty-eight",2,1
"9478","monsugiors",1,1
"9479","laigest",1,1
"9480","manshtp",1,1
"9481","parliameut",1,1
"9482","ad-john",1,1
"9483","o'connor",1,1
"9484","brushed",2,1
"9485","horses",46,1
"9486","dandruff",2,1
"9487","range",34,1
"9488","convey-the",1,1
"9489","p.obable",1,1
"9490","poorer",2,1
"9491","paj]g",1,1
"9492","fairs",3,1
"9493","aberdeen",12,1
"9494","visiting",26,1
"9495","lovely",6,1
"9496","heater",1,1
"9497","registrar",1,1
"9498","hiscertitlcate",1,1
"9499","cording",7,1
"9500","oppos",1,1
"9501","mpl.drosmr",1,1
"9502","loafers",1,1
"9503","pedestrian",1,1
"9504","laying",13,1
"9505","knocks",3,1
"9506","saturday's",1,1
"9507","crockery",1,1
"9508","potters",1,1
"9509","spare",12,1
"9510","wjlok",1,1
"9511","latent",6,1
"9512","sizes",8,1
"9513","milk-producing",2,1
"9514","jerseys",1,1
"9515","relied",2,1
"9516","masteoa",1,1
"9517","jersey",4,1
"9518","owned",21,1
"9519","fille",1,1
"9520","bome",1,1
"9521","diau",1,1
"9522","producers",21,1
"9523","provenience",1,1
"9524","ducera",1,1
"9525","elem",1,1
"9526","ente",1,1
"9527","flesh",4,1
"9528","cogitation",1,1
"9529","nianilla",1,1
"9530","lax",1,1
"9531","locomotives",3,1
"9532","organised",4,1
"9533","liah",1,1
"9534","n-o",1,1
"9535","âdjfeïwjô",1,1
"9536","t.,ottawa",1,1
"9537","indigestion",2,1
"9538","fop",1,1
"9539","richness",4,1
"9540","flavor",3,1
"9541","tobaec",1,1
"9542","falsehood",1,1
"9543","dangerously",3,1
"9544","pure",37,1
"9545","mcguire",2,1
"9546","shawrille",1,1
"9547","oarleton",1,1
"9548","unty",1,1
"9549","contributors",3,1
"9550","gibson",5,1
"9551","wbo",2,1
"9552","ber",8,1
"9553","neice",1,1
"9554","gower",1,1
"9555","obsequies",2,1
"9556","t*p",1,1
"9557","ht##if«i",1,1
"9558","l?tormng",1,1
"9559","somethinr",1,1
"9560","plums",2,1
"9561","représenta",1,1
"9562","tivea",1,1
"9563","deepened",2,1
"9564","strengthened",2,1
"9565","mended",3,1
"9566","contniv",1,1
"9567","eminently",1,1
"9568","t,a",1,1
"9569","lpntim",1,1
"9570","ene",1,1
"9571","hund.rd",1,1
"9572","nindv.tivp",1,1
"9573","dock",3,1
"9574","fowilot)iu",1,1
"9575","domicile",4,1
"9576","lab",4,1
"9577","tiibbom",1,1
"9578","tonnage",4,1
"9579","hix",1,1
"9580","lifetime",8,1
"9581","onslow",4,1
"9582","m.r-touuage",1,1
"9583","v)isnt",1,1
"9584","alex-mileage",1,1
"9585","rndei",1,1
"9586","m*ka",1,1
"9587","notary",1,1
"9588","ofshaw-per",1,1
"9589","rallie",1,1
"9590","wile",1,1
"9591","aaid",2,1
"9592","proceeding",8,1
"9593","inventory",3,1
"9594","elwa-d",1,1
"9595","jk.*r",1,1
"9596","gibbons",2,1
"9597","moveables",1,1
"9598","moveable",2,1
"9599","ettbets",1,1
"9600","wto",1,1
"9601","k-jk",1,1
"9602","in-trade",1,1
"9603","merchandises",1,1
"9604","anl",1,1
"9605","imtnoveahh",1,1
"9606","augmented",6,1
"9607","landed",8,1
"9608","properties",11,1
"9609","enten",1,1
"9610","i:i\.-nt.»ry",1,1
"9611","éêê",1,1
"9612","senee",1,1
"9613","alwnre",1,1
"9614","dulv",1,1
"9615","cent.,and",1,1
"9616","savings",45,1
"9617","surpass",5,1
"9618","bacco",2,1
"9619","asks",4,1
"9620","introduce",4,1
"9621","ploy",3,1
"9622","adams",3,1
"9623","tlonery",1,1
"9624","emnire",1,1
"9625","hath",1,1
"9626","eoenei",1,1
"9627","parliamentary",9,1
"9628","oontributad",1,1
"9629","jumn",1,1
"9630","klilth",1,1
"9631","jprlncipal",1,1
"9632","bant",1,1
"9633","tows",1,1
"9634","exclusive",13,1
"9635","cable",12,1
"9636","indie",2,1
"9637","bermuda",8,1
"9638","contact",11,1
"9639","trao",1,1
"9640","ust",3,1
"9641","openeu",1,1
"9642","m.jo",1,1
"9643","o.ner",1,1
"9644","ruai",1,1
"9645","muet.be",1,1
"9646","ttached",1,1
"9647","sounded",3,1
"9648","eent",1,1
"9649","kev",1,1
"9650","lnugevin",1,1
"9651","surving",1,1
"9652","dnua",1,1
"9653","l*ie",1,1
"9654","batons",2,1
"9655","archbiship",1,1
"9656","houiface",1,1
"9657","aullion",1,1
"9658","nrday",1,1
"9659","aroy",1,1
"9660","mcmahon",6,1
"9661","lecturer",2,1
"9662","relieved",7,1
"9663","maori",1,1
"9664","hula",1,1
"9665","productive",4,1
"9666","infant",4,1
"9667","teac",2,1
"9668","conquer",1,1
"9669","idiotic",2,1
"9670","witpaper",1,1
"9671","disturbing",1,1
"9672","muvh",1,1
"9673","rnoro",1,1
"9674","disturb",3,1
"9675","unsettle",1,1
"9676","tr-v",1,1
"9677","ofa",1,1
"9678","polic",1,1
"9679","expansion",17,1
"9680","ralher",2,1
"9681","lhan",1,1
"9682","nlmuld",1,1
"9683","contraction",1,1
"9684","world's",25,1
"9685","relatively",12,1
"9686","believer",3,1
"9687","levied",2,1
"9688","incidental",2,1
"9689","inaugurated",5,1
"9690","galt",2,1
"9691","hincks",1,1
"9692","ablest",2,1
"9693","financiers",6,1
"9694","readjustment",3,1
"9695","bettering",2,1
"9696","ides",1,1
"9697","pendeuce",1,1
"9698","joint",15,1
"9699","conspicuously",2,1
"9700","guagd",1,1
"9701","rosebery",1,1
"9702","instrumentality",1,1
"9703","s-en",1,1
"9704","iny",1,1
"9705","inestimable",4,1
"9706","entrust",1,1
"9707","whet",4,1
"9708","hom",1,1
"9709","tirât",1,1
"9710","adjust",1,1
"9711","experiments",8,1
"9712","prop",2,1
"9713","rly",2,1
"9714","swap",2,1
"9715","crossing",5,1
"9716","peopl",2,1
"9717","stupid",1,1
"9718","drop",12,1
"9719","values",9,1
"9720","bankers",3,1
"9721","conversant",1,1
"9722","economical",9,1
"9723","rapidity",4,1
"9724","whirl",2,1
"9725","telegraphy",3,1
"9726","brunswick",23,1
"9727","fielding",9,1
"9728","peters",2,1
"9729","piliif-e",1,1
"9730","barnardo",1,1
"9731","replace",7,1
"9732","wooden",5,1
"9733","bridges",9,1
"9734","strangeway",1,1
"9735","horn*',in",1,1
"9736","manchester",4,1
"9737","tab",8,1
"9738","nar",1,1
"9739","larke",1,1
"9740","aosta",1,1
"9741","nephew",3,1
"9742","consolation",5,1
"9743","mouths",4,1
"9744","sals",1,1
"9745","topper",1,1
"9746","opponents",4,1
"9747","truths",1,1
"9748","rumors",1,1
"9749","constituent",9,1
"9750","remedial",2,1
"9751","dictation-al",1,1
"9752","necessarily",7,1
"9753","trusted",2,1
"9754","misled",1,1
"9755","utterances",2,1
"9756","laurier,that",1,1
"9757","role",13,1
"9758","dictators",1,1
"9759","disrespectful",1,1
"9760","uutil",1,1
"9761","eau",3,1
"9762","v.rywh.re",1,1
"9763","tru.ted",1,1
"9764","pieeent",1,1
"9765","negotiation",5,1
"9766","etateeman",1,1
"9767","unton",1,1
"9768","gr.atl",1,1
"9769","clic",1,1
"9770","sands",5,1
"9771","panies",1,1
"9772","which,he",1,1
"9773","promptly",9,1
"9774","hoisted",1,1
"9775","vet",4,1
"9776","relia",2,1
"9777","d.vlin",1,1
"9778","dropping",5,1
"9779","partaient",1,1
"9780","ask-scarcity",1,1
"9781","deplorable",4,1
"9782","employes",3,1
"9783","desirous",7,1
"9784","spur",1,1
"9785","dug",5,1
"9786","doue",1,1
"9787","venture",3,1
"9788","compare",11,1
"9789","epeakers",1,1
"9790","measurettiat",1,1
"9791","aier",1,1
"9792","perous",1,1
"9793","recog",1,1
"9794","îisod",1,1
"9795","commented",4,1
"9796","clearly",15,1
"9797","yaneed",1,1
"9798","nat",3,1
"9799","hen",17,1
"9800","mille",4,1
"9801","shutting",1,1
"9802","sco",2,1
"9803","moderately",2,1
"9804","importa",5,1
"9805","alarming",2,1
"9806","bank-earned",1,1
"9807","mortgage",25,1
"9808","oblige",1,1
"9809","tiona",1,1
"9810","uad",1,1
"9811","unfortunately",3,1
"9812","polio",1,1
"9813","advocated",5,1
"9814","procity",1,1
"9815","rie",2,1
"9816","evil",11,1
"9817","escaped",4,1
"9818","misfortune",2,1
"9819","hei",5,1
"9820","theory",3,1
"9821","justifies",2,1
"9822","conservaiivej",1,1
"9823","tlm",5,1
"9824","mcrae",6,1
"9825","tlti",1,1
"9826","coou'itsnts",1,1
"9827","count's",1,1
"9828","germany:france",1,1
"9829","treaties",2,1
"9830","zollverein",1,1
"9831","lateet",1,1
"9832","oks",1,1
"9833","belore",1,1
"9834","lartin",1,1
"9835","sad",8,1
"9836","causing",5,1
"9837","schwartz",1,1
"9838","eriou",1,1
"9839","disturbance",4,1
"9840","holy",4,1
"9841","matrimony",2,1
"9842","voyage",10,1
"9843","boük-,the",1,1
"9844","p*'d",1,1
"9845","ifti",1,1
"9846","sums",3,1
"9847","oddosition",1,1
"9848","nationalists",1,1
"9849","uection",1,1
"9850","progeneral",1,1
"9851","unionists",1,1
"9852","vinces",1,1
"9853","laws,has",1,1
"9854","discu*e",1,1
"9855","copyright",1,1
"9856","kow",1,1
"9857","adolphe",1,1
"9858","maikot",1,1
"9859","saturdays",3,1
"9860","burlington",3,1
"9861","vfc.t",1,1
"9862","frauds",1,1
"9863","insilage",1,1
"9864","buehec",1,1
"9865","mooney",2,1
"9866","fias",2,1
"9867","manson",1,1
"9868","examining",5,1
"9869","lady's",2,1
"9870","baggage",2,1
"9871","overheard",1,1
"9872","mnke",1,1
"9873","armprior",2,1
"9874","booth",6,1
"9875","re-elected",1,1
"9876","reorge",1,1
"9877","parley",1,1
"9878","vice-president",9,1
"9879","fleck",1,1
"9880","treasurer",10,1
"9881","mclachlin",1,1
"9882","stipple",3,1
"9883","machins",1,1
"9884","trs(le",1,1
"9885","profefll",1,1
"9886","remittances",1,1
"9887","amply",4,1
"9888","attested",2,1
"9889","equipped",17,1
"9890","plants",55,1
"9891","rsther",1,1
"9892","easier",7,1
"9893","loans",30,1
"9894","location",8,1
"9895","manu",4,1
"9896","twsntyone",1,1
"9897","boomed",1,1
"9898","pros-co",1,1
"9899","pects",1,1
"9900","grade",31,1
"9901","wh«dv«ai",1,1
"9902","fittings",1,1
"9903","mantels",1,1
"9904","good-sized",1,1
"9905","sorting",2,1
"9906","ohinery",1,1
"9907","skilled",9,1
"9908","travelers",1,1
"9909","reporting",6,1
"9910","catalogues",4,1
"9911","improvement",25,1
"9912","uned",1,1
"9913","intervals",4,1
"9914","factoring",1,1
"9915","concerne",1,1
"9916","awoke",3,1
"9917","drank",1,1
"9918","chown",1,1
"9919","e%idence",1,1
"9920","stamping",2,1
"9921","transpired",2,1
"9922","amleep",1,1
"9923","wakefulness",1,1
"9924","lasted",1,1
"9925","lanterns",3,1
"9926","stamped",10,1
"9927","pieced",1,1
"9928","cans",5,1
"9929","foresight,olairvoy",1,1
"9930","hoops",1,1
"9931","presses",3,1
"9932","vats",1,1
"9933","ance.or",1,1
"9934","extends",10,1
"9935","knowing",9,1
"9936","progoing",1,1
"9937","duce",3,1
"9938","continental",8,1
"9939","radius",2,1
"9940","bar-ûve",1,1
"9941","ringoes",1,1
"9942","stipple's",1,1
"9943","rels",1,1
"9944","dried",6,1
"9945","evaporated",3,1
"9946","forecast",10,1
"9947","waste",19,1
"9948","chops",1,1
"9949","coneway",1,1
"9950","aign",1,1
"9951","seller",4,1
"9952","option",1,1
"9953","contribution",22,1
"9954","houses",26,1
"9955","bristol",35,1
"9956","surround",1,1
"9957","hereelf",1,1
"9958","comforts",2,1
"9959","hamburg,bremen,rotterdam,copenhagen",1,1
"9960","amsterdam",2,1
"9961","bordeaux",2,1
"9962","havre",3,1
"9963","awake",2,1
"9964","thread",1,1
"9965","yeomans",1,1
"9966","exactly",15,1
"9967","dropped",2,1
"9968","beer",6,1
"9969","drug",37,1
"9970","quart-condition",1,1
"9971","conscious",4,1
"9972","kennedy",3,1
"9973","chores",1,1
"9974","inquires",1,1
"9975","breakfast",9,1
"9976","hypnotists",1,1
"9977","electricians",1,1
"9978","soien",1,1
"9979","scott's",1,1
"9980","emul-lists",1,1
"9981","herbalists",1,1
"9982","homeopathists",1,1
"9983","quacks",2,1
"9984","codliver",1,1
"9985","bride",8,1
"9986","distiller",1,1
"9987","miller",5,1
"9988","manufactory",1,1
"9989","distilleries",2,1
"9990","owns",2,1
"9991","massas",1,1
"9992","saga",1,1
"9993","hotel",16,1
"9994","park,one",1,1
"9995","moat",19,1
"9996","resorts",3,1
"9997","devote",3,1
"9998","roches",1,1
"9999","gas",16,1
"10000","v-eu",1,1
"10001","incorpore",1,1
"10002","volte",1,1
"10003","electricity",6,1
"10004","advices",4,1
"10005","confectioners",1,1
"10006","bakers",4,1
"10007","biscuit",1,1
"10008","maxers",1,1
"10009","beheld",1,1
"10010","specialties",3,1
"10011","exhibitibn",1,1
"10012","importing",5,1
"10013","baltic",2,1
"10014","pending",5,1
"10015","major-general",3,1
"10016","bush",8,1
"10017","ahnapitae",1,1
"10018","shanties",2,1
"10019","belonging",3,1
"10020","mart",5,1
"10021","colt",1,1
"10022","visible",8,1
"10023","decreased",6,1
"10024","boeheie",1,1
"10025","muzzle",3,1
"10026","loading",3,1
"10027","tired",10,1
"10028","frighten",1,1
"10029","cds/i",1,1
"10030","cnfortunstely",1,1
"10031","discharged",7,1
"10032","contents",5,1
"10033","groin",1,1
"10034","abdomen",1,1
"10035","hein",2,1
"10036","undoubted",2,1
