text,term.freq
sande,1
mrtieipants,1
reused,1
illumination,1
firework,1
f'air,1
offspring,2
publicly,3
compellea,1
wlthoutldeutlfica,1
documents,3
rjlji,1
importer's,1
obviously,4
obstruct,1
vanasse,1
depredations,2
plunders,1
thefts,1
eskimos,4
ditions,1
uuem,1
ployai,1
l'tal,1
burdens,5
rcs,1
xxt,1
navy,30
navvy,1
nies,2
endurance,3
moosejaw,1
al*out,1
alas,1
b*r,1
lacombe,1
irdens,1
incoming,2
u't,1
for.l,1
ttt,1
quota,8
anti-imperialist,1
wl)ere,1
rtock,1
ety,2
n#w,1
patters,1
pncee,1
janus,1
jospidt,1
pumht-tl,1
peacefully,1
menduty,1
randaletown,1
antrim,1
theee,3
weft,2
firing,2
sharing,3
thuraday,1
oltÂ«i,1
eneplete,1
ilehtlnf,1
itrengu,1
navalead,1
heranne,1
sspendltiir,1
aktn,1
gtvm,1
bro.ig,1
poetage,1
etampe,1
mux,1
stenographers,3
captaring,1
utilized,10
garment,3
kefund,1
made-in,3
outbreak,11
cols,1
langeller,1
lieutenant-governor,4
toys,3
town-hip,1
guigne,2
stiffening,1
woodenware,1
donaldson,1
francois,1
b*s,1
diligently,1
ces,4
roughly,3
winn,1
watches,6
aesaissaia,1
ciiiiniam,1
outstanding,36
undivided,3
immoveable,2
lbelonging,1
alexandre,1
s*ar,1
reckoned,3
hihlication,1
pisml,1
failing,5
pean,1
reporta,2
mand,4
maoe-in,1
repetition,3
secondary,6
tliotfd,1
ft'mu,1
capturing,3
tuning,1
stickler,1
tiroes,1
repairing,2
pianos,2
layer,1
i.uuhm,1
organa,1
home-tend,1
oasette,1
swift,1
oils,12
gasolines,1
lubricating,1
refineries,1
rhis,1
viands,1
fnncb,1
foragers,1
cruiser,3
explosion,3
catering,1
lighter,3
linden,1
rises,1
perts,2
harl,1
offi,2
deprecating,1
biu,1
iiar-valucd,1
auxiliary,3
euclid,1
debchms,1
ux*l,1
hlen,1
halbach,1
planted,16
el.arp,1
ssi,1
modelled,1
grasett,2
fusiliers,1
probabil,1
distributes,2
dogl,1
closing,10
theif,1
jumping,2
macdougall,1
w-rvatiun,1
tfÃ®,1
howell,1
workmen's,1
compensation,1
widows,2
"kill-""d",1
workman,4
incapacitated,2
soldier's,1
pittance,1
greeted,5
wflmnv,1
tarent,2
mpted,1
gott,1
haiÃ®mt,1
m*s,1
mies,1
hvina,1
etill,1
friendta,1
sate,1
banka,1
strikingly,2
liquid,7
portunltles,1
reassuring,2
enables,6
bur,1
jdverdue,1
wrights,1
liuildings,1
abuit,1
thither,1
husband's,3
poncrete,1
curbing,1
fiche,1
fertiliser,1
cake,3
giye,1
overestimated,2
grape,3
oonsequently,1
fini,1
aome,2
nsoon,1
conserve,7
uudei,1
colora,1
onond,1
yeh,2
inatr,1
collectors,1
tionary,1
relativ,1
luty,1
hops,1
ihout,1
uoney,1
allies,15
blushed,1
murmured,1
civilities,1
remain-good-bye,1
partly,5
smoked,1
dls-rtbution,1
srkere,1
re-lef,1
commuÃ©es,1
inscribed,3
nade,1
tirube,1
inexhaustible,1
stocked,3
enou*h,1
secrecy,1
hungary,5
hor,2
germanisation,1
rib,2
indig,1
portations,1
nant,1
kaisers,1
subordina,1
cowed,1
hamburg,1
germanized,1
howling,1
frightfulness,1
deutschland,1
deutscb,1
uber,1
fellow-feeling,1
w&p,1
lesson,7
hoi-re,1
ached,1
ninety-seven,1
irffeeted,1
germe,1
tock,1
scott-proctor,1
circulai,1
arlentiflc,1
mde,1
dooalda,1
prima,1
laboratory,11
almut,1
tillable,1
exceptionally,4
sidents,1
partieu-and,1
vineyard,1
lars,2
soil'ideal,1
hegistrar,1
gardening,6
associate,6
moonshine,1
whisky,2
suppression,1
contraband,1
eskimo,4
moonshiner,1
ivoweat,1
asphalt,1
hoofing,1
oity,1
seeding,3
acreage,6
naisherry,1
doimin,1
melfort,1
portraying,2
compile,2
lake's,1
apring,1
respondents,1
hafford,1
findings,2
citiec,1
ford,42
additions,6
deconsiderable,1
lisle,1
saskatoon-calgary,1
plowing,3
marthe,1
oourre,1
c.n.r,1
indi-i,1
titettler,1
vinoe,1
responded,4
craiginyle,1
thor,1
ougbly,1
saskatchewan-alberta,1
bory,1
eerved,1
chinook,1
fibre,9
muslin,1
tui*lsh,1
sojdiers,1
anger,1
f*arv,1
nirs,1
rordeu,2
hiv,1
xii,1
hodie,1
frew,1
downfall,1
debris,2
l're,1
f.m-lialming,1
e!t,1
cmlcrtaking,1
kmbalmlng,1
bu-ines,1
mce,1
comtuem-the,1
demon,2
dations,1
shearing,1
system-naturally,1
paru,2
suecombed,1
bhawville,1
recommends,2
pre-laperiod,1
enfferinf,1
herridge,1
preacher,1
paring,1
mdei,1
circum,1
atten-amch,1
stances,1
dance,4
olde,1
loafe,1
redpath,2
granulated,1
refinery,2
cookstove,1
advertisements,7
struotions,1
accompanying,4
wou'd,1
missions,1
appended,1
hebrides,1
geddle,1
anelt-yum,1
erromango,1
barbarous,1
ighbor,1
fords,2
recalled,6
memoir,1
mccaul,2
illustration,5
unstudied,1
eloquence,2
mau,1
festive,1
memories,2
convocation,1
chaste,1
elegance,1
lis,1
jxiiry,1
t'ummi--io,1
minion,7
ghout,1
imiso.n,2
ha-a,1
jcnl,1
horrifying,1
oimiu,1
sioii,1
bacteriological,1
"a,u",1
icchmcal,1
bayonet,1
microscope,2
slide,1
mentally,1
wlth,2
carriol,1
feaaor,1
luet,1
huse,1
uid,3
ditty,1
"w,re",1
oflector,1
malta,1
haoc,1
wholesome,6
noun,1
confection,2
craves,2
wea,3
invalids,3
grownups,3
nourishing,4
digestible,2
i'm,1
majr,1
w-at,1
ilralrrt,1
s*ij,1
tb-v,1
uino,2
imk,1
treat-m-em,1
trev,1
livmkal,1
sri,1
iging,1
pre.ent,1
rejietitioii,1
all,1
po*i,1
welling,1
lowe*t,1
invoices,1
eqvitv,1
htfoldr,1
clipping,1
reive,1
douu,1
exjierienee,1
u!d,1
lew#hi,1
l*oye,1
stttufnriion,1
mcgillia,1
deniers,1
i.iu-nil,1
john's,2
itntvillv,1
que!Â«vv,1
dues,1
litical,1
truce,1
argentines,1
infer,1
well-read,1
equaled,8
fectly,1
jelly,1
kitch,1
cheesecloth,1
ization,2
canada:germany,3
roasting,1
tying,3
wings,5
mapping,2
cegi,1
rubbing,5
so-called,4
needa,1
perdicaris,1
greek,1
turpentine,1
whiten,1
clothes,5
phpupihbuph,1
fhbpp,1
refrains,1
f-om,1
universities,5
berths,1
licentiate,1
post-graduate,1
ad-lady,1
cbaigc,1
vertlsed,1
mrn,1
coitionge,1
donated,3
competed,1
scoring,4
pens,1
mrks,1
six-lor-a-dollar,1
spark,6
i.*ual,1
thesegviin,1
u*ed,1
fence,3
motoredit,1
con-got,1
torpedoed,1
boland,1
venieneee,1
entrained,1
tjy,1
leh/the,1
"k,ime",1
forestry,14
periodic,1
bulletins,2
eiiecial,1
cross-ties,1
traverses,2
encounters,1
tropical,3
iretie,1
weathers,2
rugged,1
crosses,5
glories,2
towering,2
peaks,1
canyons,1
tunnels,2
piral,1
negotiated,3
necessitating,1
demind,1
ontarie,1
courn,1
margin,1
klondike,2
nineties,1
tbo,2
barge,2
fu'ly,1
"build,ng",1
nust,1
mandai,1
lorted,1
defenders,1
hospitals,19
proposals,4
disunited,1
self-government,1
effecting,1
precedent,2
immaterial,1
cham-shared,1
lead-ver,1
prece,1
athenians,1
pericles,1
oven,4
rub,1
bair,1
combed,2
shaping,1
fondled,1
afansieff,1
tart,2
jcj)y,1
meited,1
bot,1
maternal,1
underground,3
velop,1
crust,2
matting,1
combing,3
portunity,1
reciprocated,1
tefugees,1
poland,3
gtiff,1
rohed,1
inconveni-schooling,1
ultimate,7
warm-coated,1
pinch,2
tight,6
cnee,1
pan,3
moltings,1
ually,1
revert,2
trenches,4
bake,3
silky,1
determine,2
milestone,1
jcmpire,1
conducting,3
concerna,1
administered,7
dependencies,2
prerogative,2
ttu,1
metropolis,1
council's,2
carefu,1
fro*t,1
localities,7
uftu*ient,1
en-to,1
tomologist,1
munitions,12
ngaged,2
laced,1
munition,1
effl-:lency,1
cer,3
"art,e",1
dlct,1
arisen,2
blasphemously,1
lnh,1
h.taiiu,1
ninety-nine,2
tenths,1
pired,1
dagg,3
schneaux,1
cruisers,4
gamed,1
conductivity,1
drivqp,1
sacrifices,2
gorse,1
fri-kled,1
lanky,1
hobbledhov,1
vaught,1
flaunting,1
skirts,2
lewd,1
gtate,1
bret-clsis,1
buslnen,1
coueg,1
"ailÂ«,vomit",1
h.t.lii,1
piatt,1
duplicated,2
windham,1
barnes,3
enuinletely,1
ashes,1
brit,2
srscnal,1
wttn,1
iave,1
n**nctatmii,1
place-hl,1
mmmially,1
intellectual,2
spiritually,1
risked,2
disabled,3
tirough,1
"st,Â»Â»i",1
iuu,1
ass.s,1
intion,1
wlde,2
midden,1
indebted,1
ecaii*e,1
verj,1
hash,2
ettioi,1
vein,2
silent,1
"l""'yt",1
avocations,1
irite,1
oes,1
pike's,1
peak,10
warships,3
tld,1
viint,1
hing,2
glittering,1
singing,5
anthem,1
lowered,3
lsmd,1
financed,7
porarily,1
shells,6
partment,3
stabilizing,2
balances,2
burrell,4
endeavors,1
dree,1
demoral,1
lzed,1
hoof,1
burrell's,1
crttl,1
stimulus,3
perley,1
releasing,1
temporarily,2
liners,1
requisitioned,1
searching,1
inquiry,2
davidson,4
commissioned,4
submarines,3
chilean,1
defenceless,1
courageously,1
paf'otlcally,1
tittle,1
graft,1
transection,1
commise,1
accrued,4
oceiq,1
ton-age,1
confronting,3
freighters,1
rogers,8
retd,1
melghen,1
adlan,1
tranepor,1
uuon,1
eupvv-w,1
alberni,2
orthodox,2
candle,1
proclaimed,9
sundown,1
sunrise,1
interfere,1
ap-l,1
armies,3
enlistment,5
lauÂ«l,1
ontent,1
iient,1
oiltdooi,1
formel,1
calculating,1
delated,1
originals,1
dickens,2
haraeter,1
elderly,1
pearance,1
ikuinycwstle,1
pon,1
itelief,1
uiion,1
rally,5
gnn,1
lÂ»y,2
wilfnd,1
laurii,1
lingual,2
effectively,4
udieved,1
lilierals,3
expeditionary,3
blit.ill,1
antic,2
rmaii,1
summit,3
ordei,1
convalescent,3
saddle,4
ened,1
bygone,2
apair,1
gaunt,1
khaki,2
donor,2
thig,1
kin(j,1
lightly,4
padded,2
wkich,1
en-wi,1
abie,1
repuution,1
imper,1
contin-vious,1
sharpest,1
hhh,2
tires,12
tabled,2
tragic,4
bricks,2
voder,1
choosing,2
crumbly,1
ntouf,1
lmpertsnt,1
plrt,1
pi.y,1
uro,1
serieul,1
fleedl,1
mn.ignition,1
itr,1
grpat,1
txuv,1
mopvluolii,1
n*vÃ§r,1
equ,1
curved,1
unexpectedly,1
aching,4
keyboards,1
priÃ¢tions,1
titty,1
for-i.ite,1
miiiis,1
enrolled,2
oih,1
i:t.\ouu,1
amul.i,1
ualties,1
lvxni,1
wastage,3
"all,u",1
hwes,1
ihit,1
jmits,1
fwm,1
theme,4
films,10
w&e,1
hoarse,1
eore,1
voter,1
doesn't,7
enclosing,3
remit,4
poatal,1
espr,1
sÂ»Â«te,1
catalog,1
uatratlng,1
vur,1
rummer,1
iyil,1
plates,4
klliott,1
hohdny,1
exteu,1
tents,1
motoring,5
smyrna,1
austrian,3
urgeon,1
hmen,1
eaugh,1
honored,1
offenders,2
geons,1
foiling,1
vitals,2
hurriet,1
wiped,3
kood,1
thrashing,1
coiured,1
shades,3
lo*a,1
marne,1
over-sea,1
rganizvd,1
regt,1
extract,1
recorii,1
scared,1
xxii,1
coniferous,4
abainthe,1
ean,1
iii'ih,1
physics,2
xalour,1
lec-ps,1
turing,1
w'm'thx,1
t!u,1
ascertaining,1
mentality,1
undergoing,3
tate,1
attorneys,43
criminology,2
welcomed,10
classification,3
imbeciles,2
instinctive,3
habitual,1
accidental,1
devonshire,5
fulfillment,1
ijiioeti,1
dedi,1
revisit,1
kingscott,1
buttoning,1
stack,2
fuu,1
ab'e,1
assessments,1
over-full,1
delicately,1
windswept,1
shallow,2
ourt,1
waist-belt,1
hungry,2
t*mt,1
vvar,1
over-sea,2
eing,2
ha-been,1
stiictly,1
otfr,1
recipe,4
desserts,6
candles,1
lho,2
standby,1
annul,1
kick,1
urgent,12
vebgel,1
bteered,1
ings,2
errand,1
wood-using,1
rail-villc,1
plea-int,1
lapralrie,1
mic,1
lait,1
hobberlin,2
applica-j,1
gtory,1
asset,8
troubling,1
dominent,1
destinations,1
fruitless,2
apprehensive,1
hells,1
mug,3
preliminary,6
selfishly,1
spinal,1
setting,4
dinavia,1
bullin,1
arguÃ©,1
pri)mnts,1
t]iat,1
us.fui,1
h.tere,1
chol,1
ldiers,1
j-olla,1
it-elf,1
gilt,1
groom,1
by-law,1
psir,1
monogram,1
cuff,2
pretends,1
o#**rmtion,1
bridal,1
dc;xmdent,1
pay-i,1
l*atriotic,1
fumi,1
ac-vote,1
approving,2
n.it,1
ssisf,1
nelligan,1
statutory,1
bror,1
sump,3
wii,3
liture,1
tuous,1
mig,1
peached,1
spevllled,1
shaft,2
coupledeft,1
ible,1
canada::hat,1
turingyb,1
foods,17
shaughnessy,1
accom,2
t-hmi,1
liÃ¢t,1
skunk,1
handlers,1
prl.-r,1
lilghemt,1
tlic,2
ceinlivr,1
tours,3
automobiles,23
grenr,1
dividing,1
peopled,1
camping-ground,1
vehicular,1
worn-out,5
breathe,2
health-producing,1
bodily,1
boating,2
populated,1
ne/ded,1
peopling,1
pro-l,1
adequately,3
realms,1
uninhabited,2
continuous,6
xtend,1
moncton,6
coo,1
i.ie,2
vÃ©hiculai,1
proximity,2
versatile,3
athletes,2
southam,2
battery,7
tennis,4
cricket,3
hockey,15
golf,4
squash,3
racquets,2
occa-sjons,1
athlete,2
huzznng,1
unde,2
year-laying,1
hens,7
barred,18
rosk,1
ghost,1
pheno,1
incorrectly,1
menai,1
iraw,1
lngi,1
precisely,1
"inexhaustible,,r",1
honey-yielding,1
aver-ing,1
resemble,1
ingathering,1
knoweth,1
sepulcher,1
"day.""-lon",1
bee-keeper,1
unsur,1
qverage,1
backyard,1
relinquished,1
t.r.h,1
universally,6
prophesied,1
htk,1
trd,1
ioi,1
lulled,1
Ã¹.l,1
k*ep,1
gujter,1
flattened,2
manoeuvred,1
unwieldy,1
medicalh,1
ici,2
menial,1
discounts,1
ybnt,1
raii,1
Ã¯sÃ®ns,1
ca.l,1
buÂ»i,1
ruinous,1
fxiorest,1
mimbei,1
larmer,1
dummy,2
familiarly,1
priced,7
quickl,1
acctira,1
u'fore,1
scrupulous,1
openly,3
avow,1
commis,3
copious,1
doners,1
hients,1
ixith,1
endowing,1
attributes,2
sciences,1
regalia,2
amerl-i,1
cana-j,1
dlan,3
can-i,1
fraternal,1
jingle,2
sword,1
banter,1
tilling,1
impertinent,2
stupidity,1
pro-rinclal,1
prisons,1
transferred,7
be-:ome,1
reorganisation,1
instrumental,2
reformatory,1
aame,1
conjured,1
miliary,1
aring,1
suc-jessful,1
ncreased,1
nost,1
surrendering,3
equivalent,8
allotment,4
mckim,1
mcoarry,1
ten-year,3
five-per-cent,1
compares,7
hydro,3
prov,2
canada::has,2
examin,1
allons,1
piesul,1
expres-e,1
cere,1
macfarlane,4
hth,1
x*l,1
scarce,7
willoughby,1
oppori,1
ctirred,1
typical,14
corporal,5
shell-shock,1
l.aurcntide,1
igsthe,1
byers,1
esults,1
re-affirm,1
disability,1
overheating,2
fabric,4
institu-to,1
mill-juickly,1
vour,3
tt'c,1
popcorn,2
"pu,""pkln",1
ransacked,1
h.a-efforts,1
vised,1
iwen,1
fault,4
hvrs,1
unkind,1
viits,1
extvn,1
liership,1
mien,1
donnelly,1
gts,1
ibly,1
"vumkxtat!,,s",1
etter,1
fuel-food,1
muscl,1
digested,2
shredded,3
high-power,1
muscle-making,1
heat-making,1
top-notch,1
ready-cooked,1
rcady-to-cat,1
tlonal,5
laboratories,15
territorial,4
lil.-duiing,1
sacks,2
lkitntoes,1
manzer,1
dep.tt,1
tiuent,1
rejmutcd,1
totalling,7
osh,1
malt,1
f*Â»r,1
dwn,1
oung,1
ayiu-#atby,1
emit,1
shriek,1
foghorn,2
he's,2
hint,2
baffling,1
discipline,1
fog,1
mcdonald,2
compara,1
savoy,1
asserts,2
rawest,1
rookie,1
rearmost,1
worldwondering,1
scion,1
mcdon,1
ospitals,1
"i,y",1
sxzsz,1
isf,1
crcam,1
chiefs,4
flnancially,1
hind,2
vards,1
effectiveness,1
oal,1
improvident,2
householders,3
dework,1
dlffl,1
culties,1
setbacks,1
mpossible,1
ume,2
doll,2
unobtainable,3
impie,1
wholesaler,1
de-j,1
co-operation,16
sobbing,1
dalley,2
theii,2
exaroin,1
tepbleln,1
cane,1
cvr-that,1
sugars,1
get-i,1
lantic,1
trade-mark,15
guaranty,3
purest,2
unplowed,1
painters,5
jpon,1
consptc-lous,1
ligure,1
younger,3
art-sts,1
set-led,1
painter,3
iriginality,1
unconventional,1
extremes,1
progreaisve,1
critics,3
radicals,1
eccentrics,1
enlisted,9
crossed,5
sarly,1
brushes,2
leeds,2
recognize,5
paramount,2
prosecuting,1
allied,14
marvelled,1
organiza,1
roumanla,1
annihilation,1
resurrection,1
rehabilitation,5
cernes,1
magician,1
conjure,1
departed,2
roumanian,1
unthought-of,1
silently,1
historians,2
elastic,4
pany,7
drafted,3
revue,3
suggested-that,1
iian,1
mclaren,3
princes,1
comedy,3
irlor,1
jrahara,1
saturating,1
radltion,1
actors,3
staged,4
skits,1
entertaining,2
fragments,2
glomerations,1
orchestra,7
tber,1
lid,3
jerman,1
avalanche,1
hewton,1
lacbine,1
fils,2
na-'orced,1
sergt,1
paintings,5
teutons,1
poilu,1
notre,1
dame,3
aam,1
keene,1
keepers,4
investigating,2
kkware,1
patho-:ist,1
clotted,1
identical,2
far-famed,1
mey,1
caboury,1
mag,1
mised,1
aldfield,2
tschool,1
ispect,1
gupplantlng,1
pear,2
pessimists,2
innumerable,2
lege,1
wlu,1
increas,1
harmidas,1
repu,1
cooking,10
apper,1
sack,1
artalag,1
cbf,1
estent,1
agita,1
iÃ nd,1
boy-scout,1
khaki-covered,1
flunks,1
convalescence,1
urp,1
ttbilitv,1
tbia,1
whcn,1
sedater,1
interven,1
mewhat,1
n?en,1
staffs,3
spinnin,1
scout's,38
impu,1
flanders,3
siamese,1
fish-fighting,1
chemistry,2
good-looker,1
lhat,1
s.eÃ®,1
thlngs,1
liantly,1
colored,6
scout,42
pathway,1
pfield,1
paths,5
fireplace,1
glinted,1
sovirttion,1
nepnew,1
mcclenaghao,1
presi,2
wÃªlÃ«,1
j.k,1
paisley,3
vimy,5
ridge,4
hthe,1
divisions,3
de-lnking,1
manure,2
reclamation,2
numbered,8
three-quarters,5
democracies,3
constitutionally,1
comparable,5
complicated,6
mccallum,1
dei,1
lieen,1
har,1
one's,1
l*ing,1
decency,1
uourage,1
pa-many,1
secre,1
trlotlsm,1
promoted,2
aisley,1
uth,2
i*.vis,1
norval,3
holder,3
labourers,5
tjons,1
sub-stations,1
ishes,1
tlirou'ont,1
florists,1
canada::lias,1
r.dallevco,1
miit,1
tricks,4
uit,1
emphasized,9
saleeby,1
fgas,1
bombarding,1
iilpin,1
visite,1
battalions,4
utbreak,1
itterly,1
unprepared,1
mo-vovery,1
mlization,1
mcgeehan,1
shines,2
serenely,1
muttered,1
care-shells,1
companion,1
fertilization,1
productivity,1
lta,1
horoughly,1
nntlcs,1
blundered,1
nox,2
pockÃª,1
dago,1
ias,1
gloriously,1
hemselves,1
lothlug,1
clov-livlded,1
border-line,1
craw,1
inspiration,2
achievements,2
iffleer,1
eroic,1
generosity,2
ovt,1
vixt,1
roncerd'ng,1
itaff,1
observes,2
els-nent,1
flocking,1
frcnch-canadians,1
mazed,1
slackness,1
bow-wer,1
extracts,1
ntered,1
eng-and,1
voluntary,7
rlcia's,1
wvnty,1
ncluded,1
battions,1
jnder,1
ypree,1
re-iponded,1
numerical,1
sees,5
relaxation,4
theoretically,1
coolie,1
entente,1
ahd,1
foun,1
tud*nts,1
concession,1
provint,1
tfcese,1
terested,1
sixth,5
fiflirlif,1
mflrenry,1
"ens,and",1
gated,1
uuunul,1
muiiunvi,1
imay,1
julk,1
uonths,1
elapse,1
ould,1
pathetic,1
menfolk,1
ack,1
iniious,1
indicating,5
slblllty,1
percentage,12
successively,2
pests,7
commodities,7
checked,2
waitresses,1
uortlne,1
absorbtse,1
ibration,1
since!major,1
merited,1
hennhaw,1
explored,2
stretches,2
enrichment,1
geographic,8
disseminating,1
informa,3
wili,2
lioasted,1
enlightenment,1
remote,3
secondhand-more,1
distorted,1
orta,1
transpiring,1
regird,1
far-reaching,1
houfern,1
taxing,2
kpisode-(conj,1
ceusvd,1
mvu,1
o!f,1
ttime,1
proteins,1
avenging,1
inters,1
pgraph,1
compan,2
illi,1
kerensky,1
isidore,1
relieves,1
raand,1
commodity,9
pne,1
iiossesses,1
advoca,1
antiquity,1
fbe,1
hkely,1
askiifg,1
fricruls,1
perch,1
vender,1
hamm,1
refreshments,1
theiefore,1
migratory,9
constitutes,5
protestants,2
habitues,1
lobster,2
hastily,2
glancing,1
mcq,1
frames,1
grating,1
eoÃ®Ã¯,1
anded*attentsmf,1
you'll,6
exhaustible,1
mcquail,1
depleting,1
hog,7
release,4
pris,2
gtatee,2
oners,1
stringent,1
reetrlc,1
gritty,1
tlonl,1
necennery,1
fonj,1
dinary,3
diminution,2
meateating,1
substitute,7
satisfying,3
nears,1
aecht,1
"m,,ld",1
ili-hi,1
creamy,1
healing,5
dyeing,1
cleaning,3
dailey,1
amarket,1
reforms,1
intro,2
drived,1
filial,1
chariot,1
this,1
raises,3
ernes,1
lauahren,1
broke,6
eanghren,1
hedge,2
nploymegt,1
fiss,1
broom,1
cÃ¯Ã¦,1
cf.it,1
seduat,1
m.h.c,1
wgk,1
backwardness,1
vocational,1
one-sixth,1
"tr,ck",1
interet,1
sweeter,2
balm,1
price-fixing,1
veh,1
les'bets,1
loja.m,1
o'ntario,1
avggraimlatcd,1
eyeujg,1
hoover,4
air-craft,23
peeled,1
unmarried,1
widowers,1
slnee,1
entail,2
allowances,1
exemptions,1
category,1
aity,1
nuptial,1
courcelette,1
l*x,1
reproduction,2
tartian,1
portrays,1
heroic,2
hand-to-hand,1
homeland,2
lown,2
well-organized,1
toughs,1
lawless,1
cam-gn,1
vuiou,1
systematically,1
interrupted,2
pernicious,1
teachings,1
hourasnt,1
amlantly,1
huns,1
belaud,1
niseif,1
bulwark,1
toison,1
bights,1
berlin,6
wilfully,1
insult,2
ex-rience,1
boixlen,1
fiat,2
leavored,1
hoodlum,1
oompoeed,1
lyo,1
ernmns,1
ncighl,1
fifir,1
itizen,1
crÃ©Ã¢t-id,1
apology,1
tendered,3
lvo-gvrman,1
preponderance,2
xird,1
blocked,1
ajiology,1
discredited,3
damaging,1
jaiirier,1
deny,1
sjieeeh,1
muner-r.is,1
symprthy,1
tolerate,2
dos,1
gasoline,22
adjustments,2
eiidents,1
sailors,6
institutes,6
"i,ks",1
buainchs,1
civ,1
msinefs,1
"la,la",1
ulions,1
troller,1
finishing,12
actr,1
starry,1
raiged,1
fewjollow,1
wfre,1
fork,5
spoon,1
azor,1
shav,1
image,4
brulh,1
toothbrush,2
comb,2
ccme,1
vver,1
structural,5
"to,(jolnk",1
greased,1
fires,11
gtay,1
sooner,4
flaxen,1
originate,2
rcabzos,1
papvr,1
regimental,1
suranee,1
otherj,1
religion,2
enforcing,1
jueltec,1
rupture,1
xivratt,1
bstacle,1
dissension,1
increasingly,6
colony's,1
aegis,1
personnel,11
cordingly,1
miliar,1
liouoi,1
prohibited,6
organizing,3
despatching,1
miie,1
rolling,7
lous,1
ngiper,1
cost-of,1
frur,1
chased,2
det,1
vmination,1
cradle,2
infancy,2
charmingly,1
hell,2
bell-smith,2
prefaced,2
fanciful,2
jacobi,1
colorists,1
kane,1
krelghoff,1
habitant,2
bell-smith's,1
grandfather,3
reckon,2
cracked,2
dli,1
heaviest,3
qualifications,4
automobile,34
vhere,1
wÂ»s,1
kates,2
waking,1
letting,1
develon,1
sed,2
fase,1
"a,m",1
tar-ment,1
mi.n,1
gvt,1
instinctively,1
roamed,1
v.m,1
palestine,2
cairo,1
target,1
schemers,1
stamboul,1
betrayed,1
museums,1
symbol,6
autiousiy,1
jfeneratmg,1
exportation,3
administra,2
rolls-royce,1
airmen,6
in-saloniki,1
tense,1
seriousness,1
langys,1
ieutific,1
pc-fol,1
hrovn,1
info,1
panic,2
claiming,3
ura,1
scientist,5
bool,1
white-hut,1
pipe,5
ignition,2
inflammable,2
cavities,1
pro-iter,1
si;flint,1
ib-lervanean,1
reservoirs,1
pennsylvanian,1
populace,1
viewing,2
uith,1
traditional,5
minimized,1
feasibility,1
bang,1
conspired,1
solemnly,1
desist,1
nitro,1
glycerine,2
exploded,1
shatter,1
c.e.f,1
fantry,1
sing,1
scon,1
conciliation,1
sightless,1
trising,1
helpless,3
her-*elf,1
solidly,1
roofs,2
fremh,1
i)ound,1
superin,1
creased,3
"four,'thv",1
"u,ants",1
nv*n,1
"lh,.!ivjn",1
thll,1
sisters,6
twin's,2
goodness,3
reiving,1
rationing,12
jonkiw,1
limite.i,1
"i,ks",1
half-mile,1
unseen,2
weapon,1
matter-of-fact,1
mirrors,1
deafening,1
"e,d",1
htis,1
tremely,2
vege,1
gravy,1
"Ã§ar,y!n",1
hies,1
oroos,1
educate,1
well-drained,1
gravelly,1
vine,3
ripen,1
planter,1
shovel,1
cultivator,1
ne/ded,1
cultivations,1
quires,1
sev-made,1
eral,5
harvester,3
mower,3
bunching,1
at-methods,1
tachment,1
thresher,2
text,5
operated,15
tap,1
utensils,3
piaster,2
general's,1
essentials,3
caae,1
wni,1
lvivn,1
eyond,1
hinder,1
fticers,1
exchanged,1
zero,5
v.ill,1
xrry,1
licence,1
wirri,1
illingness,1
brigadier,3
asquith,1
jad,1
aif.k,1
lotion,2
horse-drawn,1
medium,11
prohibit,2
bombing,1
eaatenr,1
roberts,3
emphasize,2
middlesex,4
widest,1
bomber,1
batta,1
ain't,1
deathj,1
dispatched,2
volun,1
maturity,9
explained,5
stature,2
mechanic,3
gunnery,1
import-nice,1
onserving,1
aken,1
interets,1
wholehearted,1
lubricate,1
nrobablv,1
authoi,1
jans,1
lieut-col,1
clutch,1
scottish,8
foiled,1
recogniz,1
hn_bagdnd,1
pow,2
fircpr,1
ofing,1
newcastle,1
wart,1
aq.Ã§,1
delude,1
what-particular,1
fighters,2
gma,1
toxvn,1
hollandsburg,1
thgt,1
blacksmithing,1
trench,3
villagera,1
serbians,1
wistfully,1
jins,1
scher.e,1
split,2
wwjwwpilÃ¼iilpibÃ¼,1
wiildispusbea,1
tower,7
hams,5
hesitate,1
anaemia,2
lightning,4
entailing,1
depond,1
whispers,1
flotation,1
extraction,3
wfjile,1
mourn,1
dependence,2
strengthens,1
treater,1
world-wide,7
uovement,1
appreciably,3
impending,3
reconstruction,2
temperate,2
to-morrow,3
broaden,1
adapt,1
sheer,2
evolution,2
qnall,1
uoith,1
vonoly,2
whivh,1
ktumtl,1
gws,1
spheres,2
gistered,1
llagg,1
sliaw,1
imligewlion,1
prewiring,2
ectioa,1
inmake,1
yuicouver,1
creasing,1
findlay,7
asiatics,1
whj(.h,1
aggravate,1
s*njr,1
dwemler,1
fuvn,1
wfth,1
rantee,1
gwwl,1
uonoly,2
modes,2
exeep-enlisteil,1
hdin,1
rhaps,1
ition,1
controlling,4
imraigra-present,1
variou,1
avalrymeo,1
draftees,4
reinforcements,1
tremendously,3
conflict,6
russia:russia,3
portant,4
utput,1
ukraine,2
ive-sixths,1
eets,1
mpply,1
shiep,1
goats,8
hirty,1
anians,1
ixty,1
