"","words","term.freq","doc.freq"
"1294","ele",1,1
"1295","crops",6,1
"1296","early",9,1
"1297","century",10,1
"1298","canal",3,1
"1299","kamakura",1,1
"1300","whichplaoe",1,1
"1301","tiim",1,1
"1302","extra",2,1
"1303","quality",8,1
"1304","cts",1,1
"1305","hodgins",1,1
"1306","ninety-two",1,1
"1307","churches",2,1
"1308","city",13,1
"1309","tokln",1,1
"1310","mystenee",1,1
"1311","iskah",1,1
"1312","bond-slave",1,1
"1313","hearts",3,1
"1314","ages",2,1
"1315","considerable",4,1
"1316","surveying",1,1
"1317","fora",1,1
"1318","projected",2,1
"1319","cable",4,1
"1320","hurki",1,1
"1321","questions",2,1
"1322","effervesced",1,1
"1323","religion",5,1
"1324","twelve",8,1
"1325","hours",10,1
"1326","luminosity",1,1
"1327","trustees",1,1
"1328","museum",1,1
"1329","given",13,1
"1330","everybody",1,1
"1331","smokes",1,1
"1332","special",9,1
"1333","absence",1,1
"1334","collections",1,1
"1335","ad(j",1,1
"1336","wanted",5,1
"1337","aro",2,1
"1338","yebra",1,1
"1339","boys",6,1
"1340","definite",5,1
"1341","knowledge",3,1
"1342","geological",1,1
"1343","earlier",2,1
"1344","beiicve",1,1
"1345","pink",2,1
"1346","ills",3,1
"1347","saved",2,1
"1348","inthe",1,1
"1349","morning",8,1
"1350","xtr",1,1
"1351","train",5,1
"1352","oo.te",1,1
"1353","i.h",1,1
"1354","bec.u.e",1,1
"1355","greater",8,1
"1356","number",16,1
"1357","coarse",1,1
"1358","impossibility",1,1
"1359","throwing",1,1
"1360","wheel",2,1
"1361","eity",2,1
"1362","everege",1,1
"1363","cre",1,1
"1364","monday",2,1
"1365","week",23,1
"1366","car-loads",1,1
"1367","chinamen",1,1
"1368","pasted",1,1
"1369","ottawa",10,1
"1370","winnipeg",1,1
"1371","express",3,1
"1372","war",99,1
"1373","begun",1,1
"1374","connection",3,1
"1375","stated",5,1
"1376","car",1,1
"1377","loads",1,1
"1378","rifles",2,1
"1379","montreal",6,1
"1380","flowery",2,1
"1381","agents",3,1
"1382","gone",4,1
"1383","connecticut",1,1
"1384","order",9,1
"1385","australian",5,1
"1386","mail",2,1
"1387","steamers",2,1
"1388","pay",4,1
"1389","walk",2,1
"1390","fast",6,1
"1391","climb",1,1
"1392","stair",1,1
"1393","tine",2,1
"1394","contract",1,1
"1395","requiring",1,1
"1396","exertion",1,1
"1397","indian",8,1
"1398","mails",1,1
"1399","troubled",2,1
"1400","palpi",1,1
"1401","fined",1,1
"1402","i'i'h",1,1
"1403","delay",5,1
"1404","talions",1,1
"1405","violent",3,1
"1406","frequently",2,1
"1407","empress",5,1
"1408","admira",1,1
"1409","prevent",2,1
"1410","sleeping",3,1
"1411","night",7,1
"1412","things",8,1
"1413","kuiupeno",1,1
"1414","lips",5,1
"1415","blue",7,1
"1416","bloodless",2,1
"1417","dresses",1,1
"1418","ffom",1,1
"1419","subject",3,1
"1420","extremely",2,1
"1421","headaches",1,1
"1422","korea:japan",4,1
"1423","legendary",1,1
"1424","comes",8,1
"1425","view",7,1
"1426","figure",6,1
"1427","heroic",4,1
"1428","qualities",2,1
"1429","excelled",1,1
"1430","annals",1,1
"1431","nation",9,1
"1432","jingu",1,1
"1433","kogo",1,1
"1434","conqueror",1,1
"1435","nini",1,1
"1436","female",1,1
"1437","rulers",1,1
"1438","expedition",3,1
"1439","laden",2,1
"1440","vast",3,1
"1441","wealth",2,1
"1442","spoil",1,1
"1443","battle",9,1
"1444","ceful",1,1
"1445","tribute",2,1
"1446","victory",9,1
"1447","forward",7,1
"1448","direct",8,1
"1449","contact",1,1
"1450","assimilate",1,1
"1451","arts,and",1,1
"1452","religions",2,1
"1453","start",4,1
"1454","day,for",1,1
"1455","sequsl",1,1
"1456","jin-gukogo",1,1
"1457","korean",1,1
"1458","introduction",3,1
"1459","civilized",3,1
"1460","characteristic",4,1
"1461","belittling",1,1
"1462","exalting",1,1
"1463","man,the",1,1
"1464","martial",1,1
"1465","career",3,1
"1466","ascribed",1,1
"1467","influence",8,1
"1468","unborn",2,1
"1469","valoi",1,1
"1470","prowess",1,1
"1471","secured",2,1
"1472","deified",1,1
"1473","spirit",8,1
"1474","god",1,1
"1475","pantheon",1,1
"1476","pre-natal",1,1
"1477","influences",2,1
"1478","heredity",1,1
"1479","produced",7,1
"1480","reason",6,1
"1481","end",14,1
"1482","mother",6,1
"1483","babe",2,1
"1484","spain:france",1,1
"1485","smoke",3,1
"1486","battles",1,1
"1487","keen",2,1
"1488","condition",5,1
"1489","contending",1,1
"1490","forces",14,1
"1491","eat.iiy",1,1
"1492","noted",6,1
"1493","close",9,1
"1494","analogy",1,1
"1495","exist",2,1
"1496","conditions",5,1
"1497","peninsular",1,1
"1498","operations",4,1
"1499","corea",5,1
"1500","separated",1,1
"1501","fiom",1,1
"1502","frontier",3,1
"1503","traveraible",1,1
"1504","flanks",1,1
"1505","main",7,1
"1506","pekin",4,1
"1507","seoul",1,1
"1508","madrid",1,1
"1509","passes",1,1
"1510","distance",6,1
"1511","sea",16,1
"1512","contest",2,1
"1513","fought",3,1
"1514","troops",13,1
"1515","despatched",1,1
"1516","outbreak",3,1
"1517","probable",4,1
"1518","force",11,1
"1519","equalled",1,1
"1520","arms",4,1
"1521","drill",1,1
"1522","discipline",1,1
"1523","organization",3,1
"1524","leadership",1,1
"1525","superior",2,1
"1526","offer",2,1
"1527","effectual",1,1
"1528","resistance",2,1
"1529","occupation",2,1
"1530","naval",19,1
"1531","engagement",1,1
"1532","expected",6,1
"1533","wnat",1,1
"1534","impossible",3,1
"1535","foretell",1,1
"1536","achievements",3,1
"1537","won",6,1
"1538","applause",1,1
"1539","joined",4,1
"1540","sisterhood",1,1
"1541","rhhly-endowed",1,1
"1542","loyal",1,1
"1543","possessing",1,1
"1544","intellectual",1,1
"1545","resources",5,1
"1546","warring",1,1
"1547","tribes",1,1
"1548","factions",1,1
"1549","weakened",1,1
"1550","prevalence",1,1
"1551","opposition",3,1
"1552","reigning",3,1
"1553","dynasty",3,1
"1554","evident",1,1
"1555","mongols",1,1
"1556","kindled",1,1
"1557","length",3,1
"1558","breadth",1,1
"1559","aphorism",1,1
"1560","thicker",1,1
"1561","grass",1,1
"1562","easier",1,1
"1563","mowed",1,1
"1564","uttered",1,1
"1565","attila",1,1
"1566","panic-stricken",1,1
"1567","senators",1,1
"1568","establishments",1,1
"1569","bypost",1,1
"1570","reduced",2,1
"1571","cents",9,1
"1572","tierce",1,1
"1573","eennal",1,1
"1574","tfcat",1,1
"1575","toppea",1,1
"1576","ready",8,1
"1577","join",5,1
"1578","ells",1,1
"1579","gun",7,1
"1580","piled",1,1
"1581","marshal",2,1
"1582","oyamas",1,1
"1583","tioor",1,1
"1584","ort",2,1
"1585","unprotected",1,1
"1586","final",4,1
"1587","lekm",1,1
"1588","travems",1,1
"1589","blew",1,1
"1590","garrison",2,1
"1591","scrambled",1,1
"1592","oy#r",1,1
"1593","hill-tof",1,1
"1594","haaaagawa",1,1
"1595","witness",1,1
"1596","med",1,1
"1597","uame",1,1
"1598","reaping",1,1
"1599","tha",2,1
"1600","rough",1,1
"1601","mountain",4,1
"1602","armies",3,1
"1603","fort",1,1
"1604","mass",2,1
"1605","fiâmes",1,1
"1606","chivalrous",1,1
"1607","generous",4,1
"1608","enemy",10,1
"1609","emled",1,1
"1610","defending",2,1
"1611","stain",1,1
"1612","hag",2,1
"1613","aev()n",1,1
"1614","oru",1,1
"1615","fled",3,1
"1616","november",3,1
"1617","lti",1,1
"1618","straight",1,1
"1619","lown",1,1
"1620","vall.y",1,1
"1621","roads",4,1
"1622","commercial",10,1
"1623","promised",1,1
"1624","employer",1,1
"1625","turned",3,1
"1626","metropolis",1,1
"1627","japan::it",1,1
"1628","note-books",1,1
"1629","quite",7,1
"1630","soldiers",10,1
"1631","coolies",1,1
"1632","keep",10,1
"1633","diaries",1,1
"1634","copious",1,1
"1635","notes",1,1
"1636","surprising",1,1
"1637","writes",1,1
"1638","lot",4,1
"1639","talk",6,1
"1640","intelligently",1,1
"1641","spartans",1,1
"1642","persians",1,1
"1643","march",6,1
"1644","moscow",10,1
"1645","compare",1,1
"1646","abolition",1,1
"1647","feudalism",1,1
"1648","england",14,1
"1649","fully",2,1
"1650","understand",1,1
"1651","implied",1,1
"1652","contrast",2,1
"1653","old-fashioned",1,1
"1654","warfare",3,1
"1655","long-range",3,1
"1656","uvres",1,1
"1657","scornfully",1,1
"1658","tactics",1,1
"1659","pingyang",1,1
"1660","cavalry",2,1
"1661","charges",3,1
"1662","massed",2,1
"1663","bodies",2,1
"1664","riflemen",1,1
"1665","machine",4,1
"1666","armistice",2,1
"1667","russia:japan",21,1
"1668","reported",13,1
"1669","arrangement",4,1
"1670","latte",1,1
"1671","intervene",1,1
"1672","insists",1,1
"1673","accept",3,1
"1674","bouquets",1,1
"1675","injudicious",1,1
"1676","admirers",1,1
"1677","novel",2,1
"1678","rewarding",1,1
"1679","rival",1,1
"1680","artiste",1,1
"1681","yards",1,1
"1682","eee",1,1
"1683","services",3,1
"1684","kmperor",1,1
"1685","ofchioa",1,1
"1686","decree",1,1
"1687","recalling",2,1
"1688","formosa",6,1
"1689","ceded",1,1
"1690","peace",19,1
"1691","officials",5,1
"1692","omal",1,1
"1693","uflice",1,1
"1694","strive",1,1
"1695","july",3,1
"1696","frightful",1,1
"1697","autonomous",1,1
"1698","colonies",5,1
"1699","vident",1,1
"1700","soldier",3,1
"1701","perished",1,1
"1702","closer",1,1
"1703","develop",4,1
"1704","occurred",4,1
"1705","railroad",2,1
"1706","running",2,1
"1707","crown",2,1
"1708","colon",1,1
"1709","nod",1,1
"1710","ak.i",1,1
"1711","mcdonald",1,1
"1712","works",3,1
"1713","constitute",2,1
"1714","assautu",1,1
"1715","deaths",1,1
"1716","advices",1,1
"1717","terrible",2,1
"1718","epidemic",1,1
"1719","ffertfc",1,1
"1720","wdrld",1,1
"1721","politioo-railitary",1,1
"1722","transferred",1,1
"1723","full",11,1
"1724","eioln",1,1
"1725","canada:japan",10,1
"1726","eious",1,1
"1727","failures",1,1
"1728","past",7,1
"1729","distinct",2,1
"1730","boundary",1,1
"1731","venezuela",1,1
"1732","forestall",1,1
"1733","exclusive",3,1
"1734","prospects",3,1
"1735","im-ai»i",1,1
"1736","ieciation",1,1
"1737","moat",2,1
"1738","tlx",1,1
"1739","official",4,1
"1740","map",1,1
"1741","depart",1,1
"1742","r.x",1,1
"1743","mediate",3,1
"1744","future",11,1
"1745","bright",2,1
"1746","unedored",1,1
"1747","dust",2,1
"1748","accompanied",2,1
"1749","await",1,1
"1750","answer",1,1
"1751","business",9,1
"1752","busi",2,1
"1753","applied",2,1
"1754","soda",3,1
"1755","biscuits",2,1
"1756","bueults",1,1
"1757","choice",4,1
"1758","medium",3,1
"1759","mixed",1,1
"1760","candles",1,1
"1761","currants",1,1
"1762","nisi",1,1
"1763","tamworth",1,1
"1764","haa",1,1
"1765","telegraphic",2,1
"1766","advice",2,1
"1767","tlonnl",1,1
"1768","custom",4,1
"1769","districts",1,1
"1770","baronetcy",1,1
"1771","sir",4,1
"1772","lraven",1,1
"1773","region",3,1
"1774","poisoning",1,1
"1775","goring",1,1
"1776","tenth",2,1
"1777","baronet",1,1
"1778","mis",2,1
"1779","depression",1,1
"1780","facile",1,1
"1781","coolly",1,1
"1782","announced",3,1
"1783","court",1,1
"1784","hon",1,1
"1785","nome",1,1
"1786","pencil",1,1
"1787","editor",2,1
"1788","midwifery",1,1
"1789","gul-general",1,1
"1790","alt",1,1
"1791","b.c",3,1
"1792","effectually",2,1
"1793","gainsay",1,1
"1794","prosecutor",2,1
"1795","declared",9,1
"1796","report",8,1
"1797","advisability",1,1
"1798","creating",1,1
"1799","proceeded",2,1
"1800","cases",3,1
"1801","be-of",1,1
"1802","appointing",1,1
"1803","consul",1,1
"1804","erage",1,1
"1805","previous",2,1
"1806","culprits",1,1
"1807","confessed",1,1
"1808","increased",8,1
"1809","activity",4,1
"1810","neces",1,1
"1811","break",4,1
"1812","practice",4,1
"1813","noase",1,1
"1814","couneul-general",1,1
"1815","interfering",1,1
"1816","possibilities",1,1
"1817","ade",1,1
"1818","blyth",1,1
"1819","omnauidt",1,1
"1820","coal",3,1
"1821","groostadt",1,1
"1822","aug",2,1
"1823","petersburg",4,1
"1824","ballast",2,1
"1825","seyt",1,1
"1826","vltdiavon-tock",1,1
"1827","eastern",17,1
"1828","siberia",6,1
"1829","rye",1,1
"1830","cargo",4,1
"1831","vladievostork",1,1
"1832","dec",2,1
"1833","kutchinotsu",2,1
"1834","kutc\h:ni*su",1,1
"1835","singapore",12,1
"1836","ball",1,1
"1837","ist",1,1
"1838","batavia",1,1
"1839","java",5,1
"1840","orders",3,1
"1841","various",3,1
"1842","semarary",1,1
"1843","lull",1,1
"1844","jao",1,1
"1845","hound",1,1
"1846","delaware",1,1
"1847","breakwater",2,1
"1848","iware",1,1
"1849","york",10,1
"1850","discharge",1,1
"1851","strongest",4,1
"1852","w:is",1,1
"1853","load",1,1
"1854","tons",4,1
"1855","coil",2,1
"1856","twenty-five",1,1
"1857","ifttt",1,1
"1858","ohl",1,1
"1859","tallop",1,1
"1860","middle",7,1
"1861","rive",1,1
"1862","ilhlb",1,1
"1863","urdeked",1,1
"1864","sells",1,1
"1865","costs",2,1
"1866","surely",1,1
"1867","month",6,1
"1868","khalifa",1,1
"1869","prepar",1,1
"1870","profit",4,1
"1871","paid",2,1
"1872","dividend",1,1
"1873","fiinds",1,1
"1874","tlua",1,1
"1875","seaflou",1,1
"1876","ven",1,1
"1877","collection",1,1
"1878","stirred",2,1
"1879","skilled",1,1
"1880","emp",1,1
"1881","tie-quarter",1,1
"1882","cent",18,1
"1883","jumuo",1,1
"1884","apply",2,1
"1885","hot",7,1
"1886","applications",3,1
"1887","vclktw",1,1
"1888","settling",2,1
"1889","endorsed",1,1
"1890","iyy",1,1
"1891","vt.ysi",1,1
"1892","quickcure",1,1
"1893","piaster",1,1
"1894","covering",1,1
"1895","gradually",2,1
"1896","lose",3,1
"1897","dans",1,1
"1898","dentists",1,1
"1899","tried",4,1
"1900","chest",1,1
"1901","neck",3,1
"1902","ros",1,1
"1903","dor",1,1
"1904","akntn",1,1
"1905","oew",1,1
"1906","dte",1,1
"1907","states:japan",10,1
"1908","annual",3,1
"1909","catch",2,1
"1910","secretary",5,1
"1911","duke",1,1
"1912","duchess",1,1
"1913","thou",1,1
"1914","annexa",1,1
"1915","castle",2,1
"1916","cadogaa",1,1
"1917","hawaii",2,1
"1918","mam",3,1
"1919","lieutenant",3,1
"1920","ireland",2,1
"1921","ooun",1,1
"1922","japan:usa",4,1
"1923","govern",4,1
"1924","tains",2,1
"1925","cadogan",1,1
"1926","salute",2,1
"1927","lit",2,1
"1928","telegraph",2,1
"1929","klondyke",1,1
"1930","annex",1,1
"1931","guarantees",2,1
"1932","fired",1,1
"1933","battery",1,1
"1934","artillery",1,1
"1935","station-will",1,1
"1936","constructed",2,1
"1937","entirely",7,1
"1938","rights",1,1
"1939","safe",4,1
"1940","phoenix",1,1
"1941","case",7,1
"1942","guarded",1,1
"1943","tone",1,1
"1944","reply",2,1
"1945","countess",1,1
"1946","staff",2,1
"1947","bun",2,1
"1948","friendly",2,1
"1949","ibe",1,1
"1950","prothond",1,1
"1951","dollar",4,1
"1952","tuesday",1,1
"1953","bia",1,1
"1954","guard",2,1
"1955","honor",3,1
"1956","waa",2,1
"1957","furnished",3,1
"1958","evangelical",1,1
"1959","choicest",1,1
"1960","solb",1,1
"1961","boxes",1,1
"1962","first-class",4,1
"1963","mcguire's",2,1
"1964","heard",3,1
"1965","brothers",2,1
"1966","sisters",1,1
"1967","muriate",1,1
"1968","potash",3,1
"1969","ton",4,1
"1970","commit",1,1
"1971","boats",5,1
"1972","face",6,1
"1973","dense",1,1
"1974","acre",1,1
"1975","set",12,1
"1976","match",3,1
"1977","navy",9,1
"1978","nil",4,1
"1979","classes",5,1
"1980","termed",1,1
"1981","struction",1,1
"1982","manure",1,1
"1983","shovel",1,1
"1984","tions",2,1
"1985","awtu",1,1
"1986","wrm",1,1
"1987","îtom",1,1
"1988","stance",1,1
"1989","dome.tio",1,1
"1990","officers",12,1
"1991","cavalrymen",2,1
"1992","guns",3,1
"1993","alliance",3,1
"1994","infantry",2,1
"1995","horn",2,1
"1996","fighters",1,1
"1997","pork",2,1
"1998","hams",2,1
"1999","exchange",4,1
"2000","l,m",1,1
"2001","lllu",1,1
"2002","embroidery",1,1
"2003","frequent",1,1
"2004","dual",1,1
"2005","vvbirhi",1,1
"2006","t,k",1,1
"2007","unofficered",1,1
"2008","bout",1,1
"2009","satisfied",1,1
"2010","goat",1,1
"2011","hiatory",1,1
"2012","look.-il",1,1
"2013","wear",7,1
"2014","dif",1,1
"2015","ihua",1,1
"2016","spirits",2,1
"2017","ancl",1,1
"2018","nte",1,1
"2019","rendered",4,1
"2020","diatin",1,1
"2021","rush",2,1
"2022","ihr",1,1
"2023","sound",2,1
"2024","cot",1,1
"2025","sf;ltes",1,1
"2026","iid",1,1
"2027","torpedo",1,1
"2028","existed",2,1
"2029","all-over",1,1
"2030","cold",2,1
"2031","bath",2,1
"2032","toioe",1,1
"2033","jumped",2,1
"2034","rigging",1,1
"2035","ytnir-old",1,1
"2036","calls",2,1
"2037","flotillas",1,1
"2038","tome,to",1,1
"2039","ers",4,1
"2040","regiments",1,1
"2041","exercise",2,1
"2042","adrift",1,1
"2043","sheeted",1,1
"2044","hoisted",1,1
"2045","wksvih",1,1
"2046","pith",1,1
"2047","khaki",1,1
"2048","helmet",1,1
"2049","bicycle-riding",1,1
"2050","fiist",1,1
"2051","roll",2,1
"2052","gidd",1,1
"2053","head",9,1
"2054","red",7,1
"2055","cross",3,1
"2056","ear",3,1
"2057","merned",1,1
"2058","suh",1,1
"2059","a""ch",1,1
"2060","net",3,1
"2061","undershirt",1,1
"2062","burly",1,1
"2063","bearded",1,1
"2064","antelope",1,1
"2065","lce",1,1
"2066","kuttsia",1,1
"2067","germany",22,1
"2068","italy",9,1
"2069","tlu",2,1
"2070","invention",1,1
"2071","ser",1,1
"2072","ljirt",1,1
"2073","tbat",1,1
"2074","requires",1,1
"2075","vest",1,1
"2076","wide",7,1
"2077","pointing",2,1
"2078","fore",1,1
"2079","ler",1,1
"2080","malta",1,1
"2081","knights",1,1
"2082","hospital",4,1
"2083","s.latps",1,1
"2084","obnoxious",1,1
"2085","improve",3,1
"2086","rousrsof",1,1
"2087","whitish",1,1
"2088","material",6,1
"2089","non-combatant",1,1
"2090","stewards",1,1
"2091","pantry",1,1
"2092","breed",4,1
"2093","mice",1,1
"2094","whuh",1,1
"2095","mcgdire",1,1
"2096","ceylon",20,1
"2097","household",4,1
"2098","county",4,1
"2099","roeary",1,1
"2100","pies",1,1
"2101","collector",1,1
"2102","ibis",1,1
"2103","kioto",2,1
"2104","huge",4,1
"2105","beads",1,1
"2106","dark",2,1
"2107","brown",6,1
"2108","polished",1,1
"2109","hollow",1,1
"2110","inside",3,1
"2111","shrine",1,1
"2112","namo",1,1
"2113","formal",2,1
"2114","dinners",4,1
"2115","guests",2,1
"2116","presented",2,1
"2117","fail",2,1
"2118","eat",5,1
"2119","amount",8,1
"2120","carefully",1,1
"2121","wrapped",1,1
"2122","unique",1,1
"2123","seed",4,1
"2124","evenly",1,1
"2125","blood",5,1
"2126","hvemed",1,1
"2127","thrill",1,1
"2128","falls",3,1
"2129","tarred",1,1
"2130","pasteboard",2,1
"2131","struck",1,1
"2132","pop",1,1
"2133","coat",2,1
"2134","particular",6,1
"2135","notice",1,1
"2136","beautifully-helle-so",1,1
"2137","rce",1,1
"2138","die",2,1
"2139","nigh",1,1
"2140","regularly",2,1
"2141","tiinnpi",1,1
"2142","wee",1,1
"2143","ia«le",1,1
"2144","inir",1,1
"2145","covered",2,1
"2146","iuii",1,1
"2147","japan:russia",15,1
"2148","possibility",4,1
"2149","involve",1,1
"2150","ojt",1,1
"2151","displace",1,1
"2152","ere",2,1
"2153","pleaded",1,1
"2154","youngest",1,1
"2155","eouiv",1,1
"2156","looked",2,1
"2157","wonderingly",1,1
"2158","foe",2,1
"2159","nays",1,1
"2160","distorted",1,1
"2161","big",11,1
"2162","eyes",3,1
"2163","chambers",1,1
"2164","journal",2,1
"2165","filled",1,1
"2166","tears",1,1
"2167","anglo-saxon",1,1
"2168","black",23,1
"2169","indo-ceylon",1,1
"2170","siftings",3,1
"2171","moro",1,1
"2172","untrue",1,1
"2173","ratify",1,1
"2174","japan::-ecra",1,1
"2175","lranavaal",1,1
"2176","prepa",1,1
"2177","defend",1,1
"2178","poa-remonstrations",1,1
"2179","insulting",1,1
"2180","sesaiolli",1,1
"2181","ultimatum",1,1
"2182","quce",1,1
"2183","expect",1,1
"2184","eminent",3,1
"2185","eubniittet",1,1
"2186","lier",1,1
"2187","p-av",1,1
"2188","lxiati",1,1
"2189","understanding",2,1
"2190","proceeding",2,1
"2191","conveying",1,1
"2192","intimation",1,1
"2193","tainted",1,1
"2194","settle",3,1
"2195","possible",8,1
"2196","reluctantly",1,1
"2197","withdrew",1,1
"2198","bellicose",1,1
"2199","attitude",4,1
"2200","breeds",2,1
"2201","believe",6,1
"2202","conflict",12,1
"2203","postponed",2,1
"2204","colored",5,1
"2205","sumo",1,1
"2206","flavor",10,1
"2207","delicious",6,1
"2208","famous",5,1
"2209","physicians",1,1
"2210","noteworthy",2,1
"2211","treat-saino",1,1
"2212","ise",1,1
"2213","scientific",2,1
"2214","harness",1,1
"2215","horse",2,1
"2216","sever",1,1
"2217","captivate",1,1
"2218","taste",2,1
"2219","drinker",4,1
"2220","completed",2,1
"2221","journey",3,1
"2222","london",16,1
"2223","strength",11,1
"2224","crosses",1,1
"2225","bayonets",2,1
"2226","regiment",1,1
"2227","recruit-skill",1,1
"2228","courage",3,1
"2229","wei-hai-wei",1,1
"2230","inuch-tion",1,1
"2231","campaign",7,1
"2232","taiked-of",1,1
"2233","command",1,1
"2234","proven",2,1
"2235","demonstrated",2,1
"2236","nns",1,1
"2237","failure",2,1
"2238","admitted",2,1
"2239","nut",2,1
"2240","crack",1,1
"2241","test",3,1
"2242","clines",1,1
"2243","belief",3,1
"2244","capable",2,1
"2245","checking",1,1
"2246","aggressive",1,1
"2247","friends",2,1
"2248","insisted",1,1
"2249","asiatic",2,1
"2250","uniform",1,1
"2251","equip",1,1
"2252","giounded",1,1
"2253","youth",2,1
"2254","rifle",1,1
"2255","connections",1,1
"2256","iemed",1,1
"2257","usingle",1,1
"2258","erally",1,1
"2259","wo,ouj",1,1
"2260","fo/over",1,1
"2261","discarded",1,1
"2262","conversation",1,1
"2263","suggestive",1,1
"2264","reader",1,1
"2265","drink",9,1
"2266","japan::the",3,1
"2267","l**st",1,1
"2268","purent",1,1
"2269","produces",1,1
"2270","captured",6,1
"2271","green",29,1
"2272","displacing",2,1
"2273","sentiment",3,1
"2274","unite",1,1
"2275","recommend",2,1
"2276","planter",1,1
"2277","drinking",1,1
"2278","ribbon",1,1
"2279","monsoon",1,1
"2280","saluda",1,1
"2281","packers",1,1
"2282","second",12,1
"2283","nijni",1,1
"2284","novgorod",1,1
"2285","wilcannia",1,1
"2286","darling",1,1
"2287","river",7,1
"2288","australia",34,1
"2289","fourth",4,1
"2290","valparaiso",1,1
"2291","chili",1,1
"2292","fifth",2,1
"2293","nagasaki",2,1
"2294","silling",1,1
"2295","convince",1,1
"2296","i'm",1,1
"2297","limb",1,1
"2298","filing",1,1
"2299","rent",3,1
"2300","ronrime",1,1
"2301","twenty-fieventh",1,1
"2302","department",7,1
"2303","kduca-tion",1,1
"2304","fur",3,1
"2305","odueation",1,1
"2306","augurs",1,1
"2307","gross",1,1
"2308","genera",1,1
"2309","ture",2,1
"2310","o:i",1,1
"2311","education",4,1
"2312","acoaicos",1,1
"2313","termini",1,1
"2314","harbors",1,1
"2315","crux",2,1
"2316","remov",1,1
"2317","enterprise",2,1
"2318","immediately",5,1
"2319","room",6,1
"2320","harbor",5,1
"2321","cap",1,1
"2322","merchants",2,1
"2323","scheme",3,1
"2324","affording",2,1
"2325","anchorage",1,1
"2326","arranged",1,1
"2327","steam-largest",1,1
"2328","vessels",2,1
"2329","salma",1,1
"2330","messrs",1,1
"2331","pearsons",1,1
"2332","concession",2,1
"2333","germany:japan",9,1
"2334","guise",2,1
"2335","acquire",1,1
"2336","believing",1,1
"2337","cedents",1,1
"2338","austria",6,1
"2339","shows",3,1
"2340","remarkably",1,1
"2341","steady",1,1
"2342","transit",2,1
"2343","sfs",1,1
"2344","resembles",1,1
"2345","impure",1,1
"2346","infinitely",1,1
"2347","strides",1,1
"2348","favor",2,1
"2349","facts",3,1
"2350","drinkers",7,1
"2351","horses",4,1
"2352","shod",1,1
"2353","straw",4,1
"2354","clumsiest",1,1
"2355","cart",2,1
"2356","tied",4,1
"2357","flaxen",1,1
"2358","curly-lmired",1,1
"2359","fronl",1,1
"2360","girl",4,1
"2361","huso",1,1
"2362","tots",1,1
"2363","goldsmith's",1,1
"2364","recoverable",1,1
"2365","bulls",1,1
"2366","cats",1,1
"2367","flowers",5,1
"2368","resemble",3,1
"2369","addition",7,1
"2370","birds",1,1
"2371","nurse",1,1
"2372","supe",1,1
"2373","rest",4,1
"2374","rior",1,1
"2375","consists",3,1
"2376","japan:england",9,1
"2377","cousin",1,1
"2378","lisle",2,1
"2379","prouder",1,1
"2380","gutter",1,1
"2381","cream",4,1
"2382","cheese",1,1
"2383","awaits",1,1
"2384","impatient",1,1
"2385","child",2,1
"2386","sis",1,1
"2387","mako",1,1
"2388","ftn",1,1
"2389","excellent",3,1
"2390","ter",3,1
"2391","bean",1,1
"2392","mountainers",1,1
"2393","exempt",1,1
"2394","tuberculosis",1,1
"2395","arc",10,1
"2396","smallness",1,1
"2397","recall",2,1
"2398","posting",1,1
"2399","equally",3,1
"2400","neccs-if",1,1
"2401","confront",1,1
"2402","cheer",1,1
"2403","subsidies",1,1
"2404","entai",1,1
"2405","allies",5,1
"2406","wars",2,1
"2407","french",16,1
"2408","republic",1,1
"2409","bankers",1,1
"2410","prove",2,1
"2411","inquisitive",1,1
"2412","touching",1,1
"2413","fiscal",2,1
"2414","bunkers",1,1
"2415","subscription",1,1
"2416","uol-as",1,1
"2417","solvency",1,1
"2418","undercrust",1,1
"2419","dinner",2,1
"2420","table",4,1
"2421","different",10,1
"2422","afiair",1,1
"2423","pinch",1,1
"2424","whipped",1,1
"2425","eliwung",1,1
"2426","shauhaikwan",2,1
"2427","placed",5,1
"2428","control",10,1
"2429","tientsin",1,1
"2430","maintains",2,1
"2431","tlie",4,1
"2432","maintain",4,1
"2433","branch",2,1
"2434","traverse",1,1
"2435","manchuria",8,1
"2436","banking",1,1
"2437","privileges",2,1
"2438","demanded",4,1
"2439","withheld",1,1
"2440","shaped",1,1
"2441","presentotives",1,1
"2442","scarcely",2,1
"2443","een",1,1
"2444","improved",1,1
"2445","point",9,1
"2446","mentioned",2,1
"2447","indicates",1,1
"2448","sources",5,1
"2449","submitted",1,1
"2450","british-japnnesc",1,1
"2451","warning",4,1
"2452","unaided",1,1
"2453","czar",1,1
"2454","ally",4,1
"2455","respon-sixe",1,1
"2456","joint",2,1
"2457","signified",1,1
"2458","last-named",1,1
"2459","minds",1,1
"2460","conclusions",1,1
"2461","british-japanese",1,1
"2462","combination",3,1
"2463","lune",1,1
"2464","serious",6,1
"2465","dipto",1,1
"2466","interview",1,1
"2467","municipal",1,1
"2468","russians",2,1
"2469","laying",1,1
"2470","cardboard",1,1
"2471","opened",7,1
"2472","receiver",2,1
"2473","insurance",3,1
"2474","intervals",1,1
"2475","gold",3,1
"2476","silver",3,1
"2477","presmjd",1,1
"2478","letters",4,1
"2479","trans",2,1
