"","words","term.freq","doc.freq"
"2501","fence",1,1
"2502","electors",2,1
"2503","theboodlere",1,1
"2504","months",25,1
"2505","receiving",3,1
"2506","particular",5,1
"2507","merit",2,1
"2508","candidate,in",1,1
"2509","telegrame",1,1
"2510","parta",1,1
"2511","oui",1,1
"2512","underfront",1,1
"2513","parties",2,1
"2514","reached",18,1
"2515","standard-bearer",1,1
"2516","peo",1,1
"2517","roads",6,1
"2518","bridge",4,1
"2519","peddled",2,1
"2520","propie",1,1
"2521","around,france",1,1
"2522","tbe",8,1
"2523","ernment",1,1
"2524","band",4,1
"2525","ceived",2,1
"2526","lhsn",1,1
"2527","lhree",1,1
"2528","scoundrels",1,1
"2529","thieves",1,1
"2530","dollars",5,1
"2531","rule",14,1
"2532","onght",1,1
"2533","whit",1,1
"2534","done,but",1,1
"2535","enduring",1,1
"2536","mon",8,1
"2537","d,reet",1,1
"2538","tand",1,1
"2539","hold",20,1
"2540","ument",1,1
"2541","services",3,1
"2542","rendered",2,1
"2543","closed",1,1
"2544","mines",8,1
"2545","tax",4,1
"2546","elect",1,1
"2547","mercierism",1,1
"2548","bryson",1,1
"2549","cal",1,1
"2550","meea*e",1,1
"2551","vor",2,1
"2552","hones",1,1
"2553","willing",5,1
"2554","umet",1,1
"2555","island",27,1
"2556","worlh",1,1
"2557","mining",1,1
"2558","proposed",5,1
"2559","deny",3,1
"2560","fit#county",1,1
"2561","conserva",1,1
"2562","humbugged",1,1
"2563","sectional",1,1
"2564","appeals",4,1
"2565","poupore",1,1
"2566","folly.,k",1,1
"2567","folly",1,1
"2568","mftn",1,1
"2569","defded",1,1
"2570","h,m",1,1
"2571","thy",4,1
"2572","owing",8,1
"2573","elector",1,1
"2574","ele",1,1
"2575","tore",2,1
"2576","bort",1,1
"2577","robblngjuid",1,1
"2578","arisen",2,1
"2579","lawsui",1,1
"2580","lunatic",1,1
"2581","asylum",2,1
"2582","funeral",6,1
"2583","handsome",5,1
"2584","tombstone",2,1
"2585","grieved",1,1
"2586","plaintiff",1,1
"2587","mistake",3,1
"2588","alive",3,1
"2589","unsucessful",1,1
"2590","efforts",8,1
"2591","compensation",1,1
"2592","court",9,1
"2593","claiming",1,1
"2594","damages",1,1
"2595","grief",3,1
"2596","injury",5,1
"2597","t\h",1,1
"2598","sidant",1,1
"2599","am-\_j",1,1
"2600","euvtri",1,1
"2601","extractwns",1,1
"2602","switzerland",22,1
"2603","talking",3,1
"2604","retaliation",1,1
"2605","tariff",6,1
"2606","tir",1,1
"2607","mepiikk",1,1
"2608","am-mj",1,1
"2609","prior,graduate",3,1
"2610","ur-geens",1,1
"2611","palmerof",1,1
"2612","pahs",1,1
"2613","coealne",2,1
"2614","gaa",1,1
"2615","iflbftrfc",1,1
"2616","palaleaa",1,1
"2617","one-fifth",1,1
"2618","families",6,1
"2619","germany:canada",1,1
"2620","excellent",2,1
"2621","piece",6,1
"2622","sir",23,1
"2623","thompson",2,1
"2624","lander",1,1
"2625","kin",1,1
"2626","anarchism",1,1
"2627","lynch",1,1
"2628","famine",1,1
"2629","troubles",2,1
"2630","clouds",1,1
"2631","playing",5,1
"2632","havoc",2,1
"2633","latin",6,1
"2634","eruptions",1,1
"2635","break",6,1
"2636","iug",1,1
"2637","constitution",2,1
"2638","don't",3,1
"2639","pessi-roests",1,1
"2640","read",11,1
"2641","papers",8,1
"2642","hospital",12,1
"2643","ere",8,1
"2644","marked",6,1
"2645","symptoms",1,1
"2646","centuries",6,1
"2647","dawned",1,1
"2648","ignited",1,1
"2649","charmed",1,1
"2650","refined",1,1
"2651","feel-months",1,1
"2652","treated",3,1
"2653","specialists",1,1
"2654","locomotor",2,1
"2655","ataxia",2,1
"2656","forever",5,1
"2657","vindicate",1,1
"2658","col",6,1
"2659","jng",1,1
"2660","flow",3,1
"2661","steadily",3,1
"2662","pronounced",1,1
"2663","symp",1,1
"2664","umbus",1,1
"2665","craven",1,1
"2666","spirit",5,1
"2667","imbibed",1,1
"2668","incurable",1,1
"2669","toms",1,1
"2670","cured",4,1
"2671","quant",1,1
"2672","crimes",2,1
"2673","employment",3,1
"2674","plaster",1,1
"2675","mani-under",1,1
"2676","treatment",11,1
"2677","prof",4,1
"2678","out-patient",1,1
"2679","engaged",12,1
"2680","age",14,1
"2681","atjon",1,1
"2682","wines",8,1
"2683","ware",2,1
"2684","partment",1,1
"2685","mcuiahle",1,1
"2686","indians",1,1
"2687","captivity",1,1
"2688","dur-goons",1,1
"2689","yosre",1,1
"2690","citr",1,1
"2691","momielet",1,1
"2692","freezing,one",1,1
"2693","darkness",2,1
"2694","lift",2,1
"2695","gray",2,1
"2696","thirty-four",1,1
"2697","astronomical",1,1
"2698","producer",2,1
"2699","aervatories",1,1
"2700","seven-was",1,1
"2701","ness",2,1
"2702","hairs",2,1
"2703","snows",1,1
"2704","teen",3,1
"2705","twenty-four",3,1
"2706","twenty-one",2,1
"2707","thee",2,1
"2708","frosts",1,1
"2709","whiten",1,1
"2710","heads",6,1
"2711","staying",2,1
"2712","depopulation",3,1
"2713","preparing",4,1
"2714","lay",6,1
"2715","laughing",3,1
"2716","bachelor",1,1
"2717","discover",4,1
"2718","provisions",2,1
"2719","proposal",1,1
"2720","puts",5,1
"2721","bachelors",1,1
"2722","creating",1,1
"2723","sliding",2,1
"2724","scale",3,1
"2725","reduced",3,1
"2726","proposes",3,1
"2727","follow",9,1
"2728","reducing",3,1
"2729","legal",4,1
"2730","master",7,1
"2731","compelling",1,1
"2732","illegitimate",1,1
"2733","recognize",3,1
"2734","provide",2,1
"2735","offspring",2,1
"2736","provision",2,1
"2737","goes",12,1
"2738","der",2,1
"2739","husband",15,1
"2740","committing",1,1
"2741","adultery",2,1
"2742","liable",3,1
"2743","imprisonment",2,1
"2744","experiment",2,1
"2745","hour",17,1
"2746","conversation",1,1
"2747","theme",1,1
"2748","articles",4,1
"2749","journalists",1,1
"2750","peiizler",1,1
"2751","poems",1,1
"2752","idyllic",1,1
"2753","romances",1,1
"2754","perpetuation",1,1
"2755","appearing",2,1
"2756","scores",2,1
"2757","tongue",4,1
"2758","gifted",2,1
"2759","self",6,1
"2760","truly",4,1
"2761","brave",4,1
"2762","powerfully",1,1
"2763","danger",6,1
"2764","spoiled",1,1
"2765","tremendous",2,1
"2766","adulation",1,1
"2767","grandfather",1,1
"2768","inlel",1,1
"2769","wind",4,1
"2770","gallons",9,1
"2771","wine",10,1
"2772","schoolfellow",1,1
"2773","bryne",1,1
"2774","passengers",3,1
"2775","sergeants",1,1
"2776","yesterday",4,1
"2777","depressioninddeaw",1,1
"2778","eea",1,1
"2779","etiu",1,1
"2780","inhabi",1,1
"2781","knowing",1,1
"2782","farther",3,1
"2783","kong",1,1
"2784","developed",4,1
"2785","violent",2,1
"2786","madness",2,1
"2787","started",11,1
"2788","tants",1,1
"2789","saved",5,1
"2790","loweon",1,1
"2791","sculptors",1,1
"2792","stone",6,1
"2793","blind",1,1
"2794","accompanied",7,1
"2795","pursuit",1,1
"2796","berfun",1,1
"2797","incident",5,1
"2798","moet",2,1
"2799","expensive",4,1
"2800","legislature",3,1
"2801","monotony",1,1
"2802","journey",7,1
"2803","powerless",2,1
"2804","rescue",1,1
"2805","wofm",1,1
"2806","costs",8,1
"2807","annual-we",1,1
"2808","butarilari",1,1
"2809","heme",1,1
"2810","italian",18,1
"2811","parliament",10,1
"2812","warmly",1,1
"2813","pco",1,1
"2814","scones",1,1
"2815","enacted",2,1
"2816","tttt",1,1
"2817","mend",2,1
"2818","baby's",4,1
"2819","sake",2,1
"2820","hard",19,1
"2821","occur",5,1
"2822","unusually",1,1
"2823","monster",1,1
"2824","hostile",1,1
"2825","engine",3,1
"2826","uansdlsm",1,1
"2827","celtic",1,1
"2828","tracks",1,1
"2829","redoubtable",1,1
"2830","ferocious",1,1
"2831","guard",8,1
"2832","atnazons",1,1
"2833","sieeve",1,1
"2834","tunic",1,1
"2835","native",8,1
"2836","wh\vh",1,1
"2837","lnntd",1,1
"2838","society",7,1
"2839","barrel",2,1
"2840","diameter",1,1
"2841","tandard",1,1
"2842","gauge",1,1
"2843","grading",1,1
"2844","c,oth",1,1
"2845","trousers",1,1
"2846","ou«l,t",1,1
"2847","punuhed",1,1
"2848","gun",8,1
"2849","jft",1,1
"2850","audits",1,1
"2851","range",5,1
"2852","tire",3,1
"2853","putting",2,1
"2854","curious",3,1
"2855","headdress",1,1
"2856","horns",2,1
"2857","agw",1,1
"2858","weighs",2,1
"2859","fired",3,1
"2860","furnish",1,1
"2861","ghts",1,1
"2862","ftl",1,1
"2863","liko",1,1
"2864","marvelous",2,1
"2865","midd",1,1
"2866","ares",1,1
"2867","instituted",3,1
"2868","grateful",1,1
"2869","qutrez",1,1
"2870","adding",4,1
"2871","brevity",1,1
"2872","enthusiasm",5,1
"2873","wonder",8,1
"2874","witty",1,1
"2875","patriarch",2,1
"2876","aqufleia",1,1
"2877","feted",1,1
"2878","rauuecio",1,1
"2879","farneso",1,1
"2880","pope's",1,1
"2881","nephew",2,1
"2882","palace",8,1
"2883","giudecca",1,1
"2884","rooms",1,1
"2885","decked",1,1
"2886","extraordinary",4,1
"2887","sumptuousness",1,1
"2888","cloth",2,1
"2889","paintings",3,1
"2890","ruminations",1,1
"2891","effect",13,1
"2892","produced",10,1
"2893","cooks",1,1
"2894","guests",7,1
"2895","gentlemen",2,1
"2896","fancy",3,1
"2897","costume",2,1
"2898","satin",1,1
"2899","lining",1,1
"2900","caps",2,1
"2901","colors",6,1
"2902","dressed",2,1
"2903","shark",1,1
"2904","reaches",1,1
"2905","repast",1,1
"2906","lasted",3,1
"2907","hoars",1,1
"2908","varied",1,1
"2909","professional",4,1
"2910","entertainers",1,1
"2911","frequent",5,1
"2912","size",7,1
"2913","ended",5,1
"2914","cutting",4,1
"2915","adults",1,1
"2916","redound",1,1
"2917","seas",3,1
"2918","pies",2,1
"2919","bulky",1,1
"2920","fish",4,1
"2921","individuals",1,1
"2922","flew",1,1
"2923","weights",2,1
"2924","strove",1,1
"2925","catch",3,1
"2926","character",4,1
"2927","beak-like",1,1
"2928","banquet",5,1
"2929","projecting",1,1
"2930","snout",5,1
"2931","frowns",1,1
"2932","iii",4,1
"2933","exaggerated",1,1
"2934","eyebrows",2,1
"2935","tcastod",1,1
"2936","deep",5,1
"2937","tlia",1,1
"2938","hall",3,1
"2939","head",15,1
"2940","sharks",2,1
"2941","generally",11,1
"2942","silver",13,1
"2943","plates",2,1
"2944","animals",3,1
"2945","blackish",1,1
"2946","lighter",3,1
"2947","monarch",2,1
"2948","entertained",1,1
"2949","undersides",1,1
"2950","napkins",1,1
"2951","knives",3,1
"2952","dial",2,1
"2953","dirty",1,1
"2954","whitish",1,1
"2955","underneath",3,1
"2956","forks",1,1
"2957","basking",1,1
"2958","venetians",2,1
"2959","mightily",1,1
"2960","active",6,1
"2961","habits",3,1
"2962","napkin",1,1
"2963","leap",1,1
"2964","exposing",1,1
"2965","hands",7,1
"2966","surprise",2,1
"2967","broke",9,1
"2968","huge",6,1
"2969","play",10,1
"2970","pieces",11,1
"2971","feast",1,1
"2972","different",15,1
"2973","habit",5,1
"2974","swimming",6,1
"2975","dishes",2,1
"2976","served",17,1
"2977","effigies",1,1
"2978","top",9,1
"2979","smooth",2,1
"2980","undulating",1,1
"2981","distributed",3,1
"2982","ladles",2,1
"2983","motion",3,1
"2984","supposed",6,1
"2985","hospitable",1,1
"2986","origin",11,1
"2987","sea-serpent",1,1
"2988","ooudition",1,1
"2989","matters",4,1
"2990","conditions",19,1
"2991","ambassador",7,1
"2992","khan",2,1
"2993","fulfil",1,1
"2994","descrip",1,1
"2995","mythical",1,1
"2996","beast",1,1
"2997","gladstone",4,1
"2998","starts",1,1
"2999","intends",2,1
"3000","spend",3,1
"3001","vacation",3,1
"3002","embarked",1,1
"3003","steamer",7,1
"3004","folkestone",1,1
"3005","shining",2,1
"3006","brightly",1,1
"3007","weather",7,1
"3008","balmy",1,1
"3009","aboard",2,1
"3010","sailing",5,1
"3011","ngggggêêgggêng",1,1
"3012","deck",2,1
"3013","crowd",3,1
"3014","admirers",3,1
"3015","bid",1,1
"3016","adieu",1,1
"3017","ashore",1,1
"3018","rein",2,1
"3019","hoed",1,1
"3020","wharf",1,1
"3021","haul",3,1
"3022","cave",1,1
"3023","ovation",1,1
"3024","acknowledged",2,1
"3025","cheers",2,1
"3026","bowing",1,1
"3027","waving",1,1
"3028","fyle",1,1
"3029","thousands",5,1
"3030","testimonials",1,1
"3031","customers",3,1
"3032","oermay",1,1
"3033","soap",3,1
"3034","winnipeg",6,1
"3035","matches",1,1
"3036","women",34,1
"3037","transportation",4,1
"3038","clock",5,1
"3039","lieing",1,1
"3040","homes",8,1
"3041","p.m",1,1
"3042","declared",9,1
"3043","dead",10,1
"3044","manitoba",3,1
"3045","permanent",6,1
"3046","excess",1,1
"3047","deaths",4,1
"3048","settlement",8,1
"3049","incident-births",1,1
"3050","natural",13,1
"3051","uninterrupted",1,1
"3052","births",3,1
"3053","drove",2,1
"3054","wife",10,1
"3055","lion",8,1
"3056","actual",8,1
"3057","decline",3,1
"3058","load",4,1
"3059","girls",5,1
"3060","ar-total",1,1
"3061","attributed",1,1
"3062","influx",3,1
"3063","rived",2,1
"3064","spotted",3,1
"3065","immigrants",1,1
"3066","marriages",3,1
"3067","offhand",1,1
"3068","divorces",1,1
"3069","matrimony",2,1
"3070","bridegro",1,1
"3071","figures",8,1
"3072","bride",5,1
"3073","board",4,1
"3074","wag-turns",1,1
"3075","issued",7,1
"3076","gon",1,1
"3077","kinperor",1,1
"3078","milne",1,1
"3079","ribot",1,1
"3080","territorial",1,1
"3081","waters",2,1
"3082","adjacent",2,1
"3083","newly",1,1
"3084","wall",4,1
"3085","existence",6,1
"3086","scarce",2,1
"3087","acquired",3,1
"3088","month's",1,1
"3089","duration",2,1
"3090","turd",1,1
"3091","unimpaired",1,1
"3092","unlimited",1,1
"3093","bargain",4,1
"3094","ago",37,1
"3095","hon",4,1
"3096","shehyn",1,1
"3097","provincial",5,1
"3098","treasurer",1,1
"3099","rath",1,1
"3100","poor",8,1
"3101","health",8,1
"3102","leaves",2,1
"3103","trip",2,1
"3104","main",7,1
"3105","produces",2,1
"3106","pir",1,1
"3107","acre",5,1
"3108","olas",1,1
"3109","vans",1,1
"3110","eaid",1,1
"3111","as.ande",1,1
"3112","boeporoua",1,1
"3113","seventh",3,1
"3114","oen",1,1
"3115","fires",2,1
"3116","niucli",1,1
"3117","uperion.y",1,1
"3118","productiveness",1,1
"3119","southern",12,1
"3120","tury",1,1
"3121","b.c",2,1
"3122","kilometres",2,1
"3123","gbt",1,1
"3124","daylight",2,1
"3125","corn",3,1
"3126","sore",2,1
"3127","twice",5,1
"3128","grem",1,1
"3129","mention",1,1
"3130","writings",1,1
"3131","aflvr",1,1
"3132","remaining",2,1
"3133","edge",3,1
"3134","ils",2,1
"3135","packages",2,1
"3136","accountable",1,1
"3137","pare",1,1
"3138","dolbeau",1,1
"3139","limbe",1,1
"3140","powder",1,1
"3141","magazine",2,1
"3142","ship",11,1
"3143","firs",2,1
"3144","blown",2,1
"3145","heaven",3,1
"3146","fernand",1,1
"3147","peltier",2,1
"3148","ex-member",1,1
"3149","parie",1,1
"3150","guest",3,1
"3151","roisin",1,1
"3152","houes",1,1
"3153","spent",18,1
"3154","fair",9,1
"3155","impressed",2,1
"3156","exhibition",6,1
"3157","siamese",1,1
"3158","control",8,1
"3159","siam",5,1
"3160","western",15,1
"3161","border",7,1
"3162","wedgeshaped",1,1
"3163","move",3,1
"3164","blockade",1,1
"3165","lifted",2,1
"3166","humiliated",1,1
"3167","warm",4,1
"3168","succeeded",4,1
"3169","applaud",1,1
"3170","success",10,1
"3171","bvt'/een",1,1
"3172","aiiv*uut",1,1
"3173","veti/oen",1,1
"3174","devillers",1,1
"3175","envoy",2,1
"3176","ycars",1,1
"3177","excitement",2,1
"3178","prevails",1,1
"3179","discovery",5,1
"3180","submarine",5,1
"3181","cables",4,1
"3182","encircle",1,1
"3183","iron",8,1
"3184","despatches",1,1
"3185","addressed",5,1
"3186","delivery",4,1
"3187","entirely",6,1
"3188","dependent",1,1
"3189","oompaniep",1,1
"3190","communication",4,1
"3191","g'»e",1,1
"3192","fur",13,1
"3193","annum",1,1
"3194","hat",9,1
"3195","jnsfc",1,1
"3196","color",3,1
"3197","spots",1,1
"3198","earnings",1,1
"3199","writes",10,1
"3200","seats",2,1
"3201","deposit",1,1
"3202","brazil",4,1
"3203","cheeks",1,1
"3204","watchin",1,1
"3205","omnibus",1,1
"3206","belonging",3,1
"3207","butter",5,1
"3208","buttermilk",1,1
"3209","carpet",1,1
"3210","bag",2,1
"3211","chair",3,1
"3212","balance",4,1
"3213","heavily",4,1
"3214","preacher",2,1
"3215","jgpo",1,1
"3216","person",9,1
"3217","correct",5,1
"3218","mophee",2,1
"3219","am-prior,graduate",1,1
"3220","yearsexjwrience",1,1
"3221","fvrmerlyasso",1,1
"3222","lated",2,1
"3223","mondelet,of",1,1
"3224","ainlessextractions",1,1
"3225","eoplefrom",1,1
"3226","laviigdentaloperatlons",1,1
"3227","thickly",2,1
"3228","populated",2,1
"3229","fairly",3,1
"3230","prosperous",4,1
"3231","belong",4,1
"3232","uol",1,1
"3233","cothn",1,1
"3234","living",15,1
"3235","ancestors",1,1
"3236","secured",3,1
"3237","conduct",3,1
"3238","révolu",1,1
"3239","ethics",1,1
"3240","consummate",1,1
"3241","craft",3,1
"3242","daring",5,1
"3243","possessing",1,1
"3244","requisite",1,1
"3245","technical",2,1
"3246","education",5,1
"3247","scruple",1,1
"3248","skulk",1,1
"3249","enemy",20,1
"3250","unravelling",2,1
"3251","mystery",1,1
"3252","students",3,1
"3253","tired",5,1
"3254","patriotism",2,1
"3255","oiofo",1,1
"3256","acquaintance",4,1
"3257","triumphs",1,1
"3258","eng",3,1
"3259","adds",3,1
"3260","element",2,1
"3261","iveness",1,1
"3262","soldier's",3,1
"3263","standpoint",1,1
"3264","quoutly",1,1
"3265","volunteer",2,1
"3266","spies",5,1
"3267","service",26,1
"3268","unsleeping",1,1
"3269","watchfulness",1,1
"3270","evade",1,1
"3271","secrets",1,1
"3272","havo",2,1
"3273","armed",6,1
"3274","aterial",1,1
"3275","instruments",2,1
"3276","tactic",1,1
"3277","plans",6,1
"3278","strongholds",1,1
"3279","theory",3,1
"3280","defence",2,1
"3281","lose",5,1
"3282","attack",16,1
"3283","invention",3,1
"3284","kept",13,1
"3285","concealed",3,1
"3286","stimulating",1,1
"3287","inventiveness",1,1
"3288","checked",4,1
"3289","details",6,1
"3290","defensive",2,1
"3291","efficiency",1,1
"3292","canbe",1,1
"3293","private",7,1
"3294","excluded",1,1
"3295","everybody",5,1
"3296","proves",1,1
"3297","incorruptible",1,1
"3298","bribery",1,1
"3299","secrete",1,1
"3300","burden",1,1
"3301","prying",1,1
"3302","disposition",2,1
"3303","franc",5,1
"3304","hopes",6,1
"3305","wdl",1,1
"3306","freeing",1,1
"3307","prisoners",8,1
"3308","roche",1,1
"3309","deputy",2,1
"3310","raised",6,1
"3311","alarm",3,1
"3312","declaring",2,1
"3313","annual",6,1
"3314","ticit",1,1
"3315","revenue",2,1
"3316","apparent",3,1
"3317","budget",1,1
"3318","accounts",3,1
"3319","uovernnwnt",1,1
"3320","franees",1,1
"3321","francos",1,1
"3322","surprising",2,1
"3323","raise",6,1
"3324","cheaper",2,1
"3325","wendep",1,1
"3326","holmes",2,1
"3327","avoid",2,1
"3328","propounding",1,1
"3329","crush",3,1
"3330","commerce",10,1
"3331","largely",10,1
"3332","poet",4,1
"3333","answers",2,1
"3334","interest",11,1
"3335","produce",4,1
"3336","eilecfc",1,1
"3337","conciseness",1,1
"3338","relish",2,1
"3339","txr.daniel",1,1
"3340","mephle",1,1
"3341","are-ay",1,1
"3342","gnul",1,1
"3343","ust",1,1
"3344","yeare",1,1
"3345","wltk",1,1
"3346","mondelet.of",1,1
"3347","gee",1,1
"3348","obtains",1,1
"3349","oes",2,1
"3350","llectrlc",1,1
"3351","eaplefrom",1,1
"3352","hevh",1,1
"3353","ope",2,1
"3354","rations",3,1
"3355","allows",2,1
"3356","lorids",1,1
"3357","temptations",2,1
"3358","thrown",6,1
"3359","takes",9,1
"3360","iname",1,1
"3361","swit/rr",1,1
"3362","unulf",1,1
"3363","southward",1,1
"3364","purple",2,1
"3365","martini",1,1
"3366","oellent",1,1
"3367","chef",2,1
"3368","fatal",3,1
"3369","fruits",4,1
"3370","liqueurs",1,1
"3371","originated",5,1
"3372","mexico",5,1
"3373","chim",1,1
"3374","din",2,1
"3375","ncy",1,1
"3376","swift",3,1
"3377","ner",1,1
"3378","cards",5,1
"3379","belated",1,1
"3380","jersey",2,1
"3381","rival",2,1
"3382","roquefort",4,1
"3383","yeai",1,1
"3384","really",5,1
"3385","threatened",3,1
"3386","itspopularityin",1,1
"3387","gorgonzola",1,1
"3388","reall",1,1
"3389","imitation",2,1
"3390","wanting",2,1
"3391","excellences",1,1
"3392","cheeses",1,1
"3393","r.daniel",1,1
"3394","mcflier",1,1
"3395","arn-u",1,1
"3396","pslinerof",1,1
"3397","parts",24,1
"3398","kreexfng.oaa",1,1
"3399","painlessextraetione",1,1
"3400","soplef",1,1
"3401","rora",1,1
"3402","havl",1,1
"3403","states:france",7,1
"3404","bel",4,1
"3405","consul",3,1
"3406","khaims",1,1
"3407","port",9,1
"3408","carriage",5,1
"3409","successfully",2,1
"3410","operated",2,1
"3411","pouchain",1,1
"3412","armentierse",1,1
"3413","department",11,1
"3414","nord",2,1
"3415","solution",5,1
"3416","problem",9,1
"3417","studied",4,1
"3418","electricians",1,1
"3419","ars",2,1
"3420","revival",1,1
"3421","kail",1,1
"3422","mug",1,1
"3423","geste",2,1
"3424","kuropean",1,1
"3425","responsible",7,1
"3426","measure",4,1
"3427","intimate",2,1
"3428","civilized",4,1
"3429","nations",18,1
"3430","reacts",1,1
"3431","slip",1,1
"3432","bare",4,1
"3433","burope",1,1
"3434","fail",6,1
"3435","influence",3,1
"3436","financiers",1,1
"3437","statesmen",4,1
"3438","cold-watering",1,1
"3439","intend",3,1
"3440","catepaw",1,1
"3441","pull",1,1
"3442","chestnuts",4,1
"3443","stir",1,1
"3444","reasons",6,1
"3445","intelligent",1,1
"3446","sober-minded",1,1
"3447","frenchmen",7,1
"3448","meaning",5,1
"3449","incline",3,1
"3450","shun",1,1
"3451","plague",1,1
"3452","oernumy",1,1
"3453","borrowed",4,1
"3454","purposes",4,1
"3455","squalled",1,1
"3456","similarly",2,1
"3457","owe",4,1
"3458","waging",2,1
"3459","dethroned",1,1
"3460","third",18,1
"3461","leaps",1,1
"3462","bounds",2,1
"3463","taxation-excluding",1,1
"3464","local",4,1
"3465","custom-house",1,1
"3466","separate",4,1
"3467","deducting",1,1
"3468","germa",1,1
"3469","one-half",2,1
"3470","annually",6,1
"3471","enormous",10,1
"3472","wage",2,1
"3473","and-death",1,1
"3474","equalled",2,1
"3475","opposed",2,1
"3476","sort",6,1
"3477","enterprise",3,1
"3478","electrical",2,1
"3479","rovno",4,1
"3480","postal",2,1
"3481","inadéquat",1,1
"3482","falling",4,1
"3483","kieff",3,1
"3484","sorted",1,1
"3485","o'clock",3,1
"3486","afternoon",3,1
"3487","notice",5,1
"3488","registered",4,1
"3489","post",6,1
"3490","haste",2,1
"3491","consequently",2,1
"3492","saturday",2,1
"3493","sundays",1,1
"3494","monday",6,1
"3495","apart",4,1
"3496","writer",8,1
"3497","travel",3,1
"3498","easily",9,1
"3499","toulon",3,1
"3500","cheer",6,1
"3501","eat",3,1
"3502","meals",2,1
"3503","answer",8,1
"3504","arrive",1,1
"3505","wages",2,1
"3506","contributed",1,1
"3507","wiua",1,1
"3508","flung",2,1
"3509","bend",2,1
"3510","cases",7,1
"3511","adoption",1,1
"3512","road",8,1
"3513","excited",1,1
"3514","sweet",3,1
"3515","amiable",1,1
"3516","pall",1,1
"3517","mall",5,1
"3518","excessive",5,1
"3519","praise",4,1
"3520","gradually",2,1
"3521","pleasant",3,1
"3522","associate",1,1
"3523","strikes",1,1
"3524","maiden",3,1
"3525","bashful",1,1
"3526","judicious",1,1
"3527","compli",1,1
"3528","resting",4,1
"3529","divorce",3,1
"3530","necessary",12,1
"3531","split",1,1
"3532","knot",1,1
"3533","call-lordly",1,1
"3534","creature",2,1
"3535","canaille",1,1
"3536","mental",2,1
"3537","stimulus",3,1
"3538","contradicting",1,1
"3539","abnormal",2,1
"3540","egotism",1,1
"3541","wants",4,1
"3542","theatrical",1,1
"3543","engagement",5,1
"3544","ill-not",1,1
"3545","overdone",1,1
"3546","fellow",5,1
"3547","treating",2,1
"3548","mother-in-law",1,1
"3549","roumanie",1,1
"3550","insuperable",3,1
"3551","aversion",2,1
"3552","harem",1,1
"3553","partie",1,1
"3554","massachusettsior",1,1
"3555","mississippi",1,1
"3556","ularly",1,1
"3557","sex",2,1
"3558","simi-connection",1,1
"3559","careful",3,1
"3560","lar",1,1
"3561","drug",3,1
"3562","tobacco",6,1
"3563","serve",4,1
"3564","i'rior.gmd",1,1
"3565","uete",1,1
"3566","turontocollege",1,1
"3567","den",4,1
"3568","ur-ieoni",1,1
"3569","yearsex",1,1
"3570","rience",1,1
"3571","formerlyaesoviated",1,1
"3572","dr.psimerofnew",1,1
"3573","mondelft",1,1
"3574","freezing,tiaa",1,1
"3575","painlcasextractions",1,1
"3576","eoplefroro",1,1
"3577","distancehavltgdeutaloperatious",1,1
"3578","peculiar",5,1
"3579","lightning",4,1
"3580","noticed",3,1
"3581","dijon",3,1
"3582","severe",4,1
"3583","thunderstorm",1,1
"3584","holt",1,1
"3585","struck",8,1
"3586","pond",2,1
"3587","objects",3,1
"3588","seriously",6,1
"3589","stage",6,1
"3590","persisting",1,1
"3591","artistic",2,1
"3592","roumania",1,1
"3593","ary",2,1
"3594","husband's",2,1
"3595","spain:france",5,1
"3596","smoke",2,1
"3597","battles",6,1
"3598","keen",3,1
"3599","surrounding",4,1
"3600","contending",2,1
"3601","forces",17,1
"3602","eat.iiy",1,1
"3603","noted",3,1
"3604","analogy",1,1
"3605","japanese",4,1
"3606","peninsular",1,1
"3607","corea",1,1
"3608","fiom",3,1
"3609","traveraible",1,1
"3610","flanks",1,1
"3611","route",9,1
"3612","seoul",1,1
"3613","passes",3,1
"3614","contest",1,1
"3615","fought",14,1
"3616","umbrellas",2,1
"3617","varnished",1,1
"3618","tradesman",2,1
"3619","unnaturally",1,1
"3620","decided",8,1
"3621","accompany",1,1
"3622","watches",5,1
"3623","undoing",1,1
"3624","eton",1,1
"3625","seeing",3,1
"3626","saluted",1,1
"3627","unconsciously",1,1
"3628","lent",3,1
"3629","corroborative",1,1
"3630","detail",1,1
"3631","similitude",1,1
"3632","prospective",1,1
"3633","purchaser",1,1
"3634","bold",2,1
"3635","unconvincing",1,1
"3636","narrative",2,1
"3637","unhappy",1,1
"3638","jeweler",2,1
"3639","stranger",2,1
"3640","sight",5,1
"3641","plausible",1,1
"3642","pretext",3,1
"3643","swindle",1,1
"3644","thief",2,1
"3645","fullness",1,1
"3646","identified",1,1
"3647","convicted",3,1
"3648","berks",1,1
"3649","assizes",1,1
"3650","penal",3,1
"3651","servitude",1,1
"3652","protested",2,1
"3653","innocence",1,1
"3654","jail",2,1
"3655","robbery",2,1
"3656","bertillonage",1,1
"3657","met",11,1
"3658","retort",1,1
"3659","prison",6,1
"3660","measurements",3,1
"3661","prisoner",7,1
"3662","measured",3,1
"3663","reading",4,1
"3664","attached",4,1
"3665","whioh",1,1
"3666","comparison",2,1
"3667","khe",1,1
"3668","swind",1,1
"3669","applicant",1,1
"3670","hov",1,1
"3671","signal",2,1
"3672","collect",5,1
"3673","mum",2,1
"3674","surprised",1,1
