text,term.freq
splendor,1
preceding,2
learning,1
renaissance,1
ended,1
discovery,1
pandects,1
compilation,1
laws,1
writers,1
copies,1
tyndale,2
translation,1
testament,1
burned,3
ecclesiastical,1
paul's,1
assigned,1
tyndule,1
heretical,1
opinions,1
version,1
bible,1
heretic,1
rudyard,1
kipling's,1
welcome,2
authors,1
as-hit,1
celebrated,1
anglo-indian's,1
household,1
enthralled,1
puck,1
took's,1
owned,1
foaled,1
trained,1
dropped,3
a*d,1
bills,1
approved,2
incorporation,1
intends,1
gananoque,1
latent,1
sorts,1
farmer's,2
depleted,1
implements,1
necessities,1
can't,1
rehabilitated,1
interest,1
rehabilitate,1
farmer,1
vancouver,1
toy,2
scouts,1
inception,1
scout,1
collected,1
repaired,1
repainted,1
half-a-million,1
states:germany,1
sausages,1
ahead,1
identification,1
prints,1
cord,1
reserved,1
bureau,1
den,1
whoae,1
identity,1
obvi,1
hostesses,3
employ,1
ninety-seven,1
hostess,1
positions,2
airlines,1
nurses,1
foreign,2
aviation,1
unlovely,1
unattractive,1
displease,1
damage,1
primrose,1
paths,2
tread,1
amazing,1
worry,1
spaded,1
tilled,1
nfliny,1
pastimes,1
hive,1
claim,1
flower,1
shrubs,1
bologna,3
calls,1
sauge,1
travelers,1
salami,1
shogun,1
yoshim,1
dandle,1
dinmont,1
terrier,1
otter-die,1
fifteenth,1
flourishes,1
faithful,1
usa:italy,1
swallows,1
alps,1
airplane,1
fed,1
prevention,1
cruelty,1
poison,1
lui,1
official,2
packers,1
hotels,2
restaurants,1
stocking,1
tiie,1
visitors,1
amounting,1
decade,1
immigrants,1
opportunities,1
remember,1
posters,1
depots,2
screaming,1
harvesters,1
wanted,2
kitchener,1
howe,1
graduates,5
transatlantic,1
chancellor,2
hitler's,1
director,2
motion,1
lcni,1
rlefenstahl,1
accused,1
non-aryan,1
grandparents,1
fault,1
importance,1
nazis,2
stamping,1
intellectual,1
accusation,1
propaganda,2
goebbels,1
gathering,1
conjecture,1
hitler,4
thinks,1
action,2
wcl,1
actress,1
favourite,1
russia::the,1
expansion,1
difference,1
freed,1
mutual,1
embargo,1
amounts,1
spend,2
proclaim,1
idleness,1
embarking,1
campaign,3
conquest,1
strange,1
migrating,1
hack,1
e-land,1
hampshire,1
huts,1
pioneers,1
cultivation,2
encounter,1
who's,1
folk,1
turn,3
rubes,1
melodies,1
zeb,1
tur-new,1
premier,1
kingston,2
officially,1
stayed,1
honorary,1
degree,1
aws,1
photo,1
designers,1
suspension,1
span,1
collins,2
landing,2
wellesley,1
separate,1
spans,1
eight-and-a-half,1
approaches,1
connecting,1
roadways,1
comprising,1
panel,1
usa::seventeen,1
americans,2
shakespeare,1
birthplace,1
stratford-on-avon,1
usa::after,1
cast,1
irishmen,1
adrift,1
notes,1
writer,1
indianapolis,1
fenian,2
societies,1
so-named,1
gaelic,1
raid,1
disinterred,1
blasts,1
horn,1
madrid,2
volt,1
plana,1
green,1
richmond,1
joso,1
solve,1
problem,1
mess,1
unemployed,1
redeem,1
panhandling,1
advocate,1
mobbed,1
aad,1
parade,1
searching,1
loyalists,2
concentration,2
campa,1
reaffirmed,1
friendship,1
rome-berlin,1
axis,3
tribunals,1
executed,1
one's,1
temper,1
practical,2
facility,1
stamp,1
event,1
marines,2
civilians,1
familiar,1
strains,1
hymn,1
proclaims,1
valor,1
far-flung,1
battlefield,1
trips,1
tourist,2
benefiting,1
tourists,2
visti,1
confine,1
skeet,3
shooters,2
aim,1
amateur,1
donner,1
shotgun,1
soya,2
bean,4
uses,2
raw,1
automobile,1
electrical,1
appliance,1
enamel,1
plastics,1
anticipated,1
utility,1
oya,1
marketing,1
enlarged,1
kingdom,2
aircraft,2
including,2
engines,1
spares,1
australia,2
contribute,1
plan,2
excluding,1
initial,1
elementary,1
four-fifths,1
costs,1
administered,1
supervisory,1
representative,1
idyÃ§lrÃ§d,1
g/;eat,1
juÃ¿iÃ¯s,1
pilot,1
pilots,1
turned,2
actual,1
boards,1
centres,2
exact,1
sources,2
emphasis,1
wasted,1
sickness,1
preventable,1
stopped,1
rectified,1
man-power,1
defence,2
prosperous,1
modern,1
flin,1
flon,1
attractions,1
borealis,1
whale,1
hunting,1
whales,1
swim,1
twenty-five,1
hunt,1
twenty-foot,1
motor-driven,1
canoes,1
harpoons,1
thrown,1
germany::egypt,1
zeio,1
mussolini,1
hottest,1
ethiopia,1
pins,1
plus,1
grip,1
adriatic,1
duc,1
loosening,1
cope,1
serious,1
internal,1
unrest,1
increasing,1
intervention,1
submit,1
control,1
rapprochement,1
newly-signed,1
agreement,1
marshal,1
petain,1
refusal,1
constituted,1
defeats,1
serving,1
limit,1
crusade,2
risking,1
ultimate,1
disaster,2
collapse,1
myth,1
invincibility,1
cross,7
normal,1
mouth,1
dandruff,1
scalp,1
trouble,2
eradicated,1
agents,1
dept,1
japan:united,1
flnan,1
clal,1
geographical,1
allies,2
import,1
essentials,1
war-making,1
netherlands,2
operates,1
fishing,1
provides,1
protracted,1
canada::air,1
filers,1
alloat,1
buoyancy,1
suits,1
lining,1
lifepreserving,1
kapok,2
fust,1
assure,1
allied,2
airmen,2
jackets,1
floats,1
unci,1
williamson,1
controller,1
office,2
start,1
armada,1
luftwaffe's,1
consequently,1
manned,1
chiefly,1
youths,1
sweeps,1
occupied,1
bombers,1
flown,4
inside,1
daylight,1
factories,1
trailers,3
volume,1
swell,1
settlements,1
workers,6
design,1
conserve,1
asama-yama,1
treacherous,2
volcano,1
eruptions,1
lasting,1
flows,1
veins,1
fight,1
gifts,1
temperature,1
plasma,1
perfect,1
usa::the,1
barrage,2
balloons,2
spots,1
coasts,1
tools,1
fighing,1
decide,2
uorhing,1
sating,1
lending,1
haw,1
well-paid,1
noteworthy,1
eucc,1
usa::it,1
mammoth,1
handling,1
nad,1
parcels,1
addressees,1
letter,2
mail,2
destination,1
newfoundland,1
gibraltar,1
brockville,1
planes,3
isles,1
porte,1
reassembled,1
bases,1
dea,1
officer,2
jungle,1
fronts,1
courageously,1
nazi,3
abused,1
ruthless,1
hangmen/yet,1
murdered,1
forgotten,1
underground,1
symbol,1
resistance,2
oppression,1
youth,1
mohr,1
bat-bander,1
griffin,1
banded,1
bats,2
homing,1
urge,1
released,1
british-made,1
lend-lease,1
russia:united,1
natural,2
rubber,3
necessarily,1
synthetic,1
usable,1
purposes,1
dandelion,1
kok-saghyz,2
planted,1
quarter-acre,1
plots,1
experimental,3
abandoned,1
idle,1
exists,1
cleared,1
travels,1
newn-ham,1
aea,1
stromness,1
moose,1
indefatigable,1
portage,1
snow-shoes,1
visiting,3
outposts,1
missionary,1
diocese,1
moosonee,1
battleftelcv,1
salvage,1
maximum,1
sales,2
tomatoes,1
corn,1
tomato,1
juice,1
canner,2
establishes,1
sections,1
ceiling,1
industrial,1
canners,2
tyco,1
ncairfor,1
"a,v",1
vrklehye,1
brown,1
pipernh,1
tributes,1
grandchildren,1
elkin,1
geo,1
wcre,1
ieceived,1
chaos,1
pisa,1
emerge,1
pisan,1
saracens,1
conquered,1
pisans,2
halted,1
sicily,1
expelled,1
sardinia,1
corsica,1
mainland,1
inroads,1
engaging,1
militantly,1
commercially,1
crdes,1
establishing,1
warehouses,1
consuls,1
sawmill,1
power-edger,1
cutoff,1
cash,1
lumber,2
contact,1
zimmerman,1
manager,1
pinewood,1
pennington,1
birn-amwood,1
wisconsin,1
signals,1
essages,1
youngstown,1
ohio,1
uncle,1
hayes,1
relatives,1
continue,3
equipment,1
melchers,1
distilleries,1
manufacture,1
alcohol,1
ingredient,1
explosives,1
grenades,1
bombs,2
depth,1
globe,1
fit,1
g.s,1
incendiary,1
cascade,1
kobe,1
sixth,1
nippon,1
centers,1
torch,1
superfort,1
impact,1
fierce,1
clerks,1
taxi,1
drivers,1
harm,1
recruited,1
edmonton-whitehorse,1
snag,1
airplanes,1
stretching,1
uncovered,1
theft,1
involved,1
textiles,1
zenith,3
privacy,1
friends-to,1
club,1
satisfied,1
funded,1
andwitliout,1
guaranty,1
trust,1
bldg,1
join,3
opportunity,4
halrdressln,1
pleasant,2
dignified,2
wages,2
tern,1
catalogue,4
ha/j,2
amir,1
hussvini,1
mufti,1
jerusalei,1
exile,1
yr.ks,1
damascus,1
syria,1
a-british,1
plane,1
wartime,1
pal,1
broadcaster,1
moslem,1
worlo,1
sought,1
yugoslavs,1
amin,1
duded,1
capture,1
turning,1
captur,1
reappearance,1
repatriated,1
westward,1
southwi,1
intermittent,1
anti-semitic,1
terreir,1
outlaw,1
lra,1
ding,1
iinlrdrÂ«:jln,1
ptcaaant,1
mfled,1
wnge,1
america's,2
rem,1
ays-tem,1
pushing,1
gamble,1
aga'nst,1
keeping,1
prize,1
ports,2
hives,1
activity,1
marathon's,1
paper,1
mill,1
squats,1
bulk,1
tough,1
jackfish,1
coldwcll,1
greensided,1
cove,1
cornwall,1
steamers,1
athabaska,1
afloat,1
hardrock,1
brooding,1
pulp,1
railwayman,1
nightmare,1
singularly,1
canada:italy,1
extends,1
veterans,2
bcrib,1
boned,1
vets,1
embarkation,1
can-nov,1
transported,1
wearing,2
adian,1
spatched,1
immediate,1
placement,1
discharged,1
sailing,1
top,2
grocholski,1
naples,1
lawyer,1
civilian,1
gram,1
swiss,3
helps,1
youngsters,1
nationalities,1
regain,1
recuperative,1
vacations,1
resorts,1
charities,1
roving,1
team,1
forty-four,1
switzerland,1
languages,1
spoken,1
co-operation,1
democratic,1
freedom,2
pictured,1
ranking,1
usa::by,1
english-speaking,1
develop,1
potatoes,1
commodity,1
metric,1
exclusively,1
educational,1
potato,1
taste,1
yellow-fleshed,1
non-starchy,1
ausira,1
pullets,2
minorca,1
hens,1
hatched,1
prospects,1
rfplendid,1
brooder,1
wishing,1
cashing,1
nezt,1
egg,1
prompt,1
delivery,1
laying,1
notch,1
chick,1
guelph,1
renfrew,1
rutin,2
extra,2
extraction,1
grain,1
acreage,1
flour,1
livestock,1
feeding,1
smallest,1
jewist,1
populations,1
ght,1
sregg,1
labour,2
employment,1
operators,1
recruiting,1
resulted,1
migration,1
poles,1
seeking,1
security,1
leans,1
halrdreesltie,1
usa:holland,1
ensiled,1
plans,1
auction,1
usa::i*our,1
trv-viÃ¨,1
northwest,1
flooded,1
creeks,1
eaten,1
tripe,1
sticams,1
eventually,1
celebrate,1
hundredth,1
birth-v,1
madame,1
banker,1
battle,2
solferino,1
suit,1
casual,1
observe,1
removed,1
heat,1
observe,1
questioned,1
neutrality,1
wound,1
stirred,1
passions,1
profoundly,1
robbed,1
reputation,1
henri,4
dunant,3
dying,1
untended,1
inhumanities,1
subcribe,1
dunant's,1
mankind,1
regardless,1
madness,1
projects,1
branches,1
respected,1
federation,1
volunteer,1
supported,1
solely,1
gratuitous,1
contributions,1
mercv,1
serve,1
crippled,1
rude,1
apart,1
takes,1
countless,1
individuals,1
sustain,1
squadron,2
grocott,2
gro-x,1
cott,1
rca,1
monthly,1
trip,1
daugh,1
listener,1
cbc,1
tra,1
ns-can,1
coloring,1
basal,1
bullfrog,1
editor,1
equity,1
simonds,1
network,1
streams,1
b&g,1
cuckoo,1
broadcasts,1
encourage,1
listeners,1
chili,1
niagara,1
pointe,1
fox,1
teacher,1
brothers,1
gathered,1
crawford,1
lanark,1
ave,1
bid,1
fan,1
ell,1
patania,1
