"","words","term.freq","doc.freq"
"1296","ele",1,1
"1297","tore",1,1
"1298","considered",2,1
"1299","bort",1,1
"1300","robblngjuid",1,1
"1301","japan:japan",1,1
"1302","ancient",3,1
"1303","copper",1,1
"1304","mine",2,1
"1305","worked",1,1
"1306","reopened",1,1
"1307","musashi",1,1
"1308","ese",2,1
"1309","manuscripts",1,1
"1310","authenticity",1,1
"1311","mention",1,1
"1312","galleries",1,1
"1313","levels",1,1
"1314","esses",1,1
"1315","ktss:r",1,1
"1316","hand-clasp",1,1
"1317","england:france",1,1
"1318","fyle",1,1
"1319","testimonials",1,1
"1320","customers",3,1
"1321","scotland",6,1
"1322","oermay",1,1
"1323","countries",8,1
"1324","soap",2,1
"1325","use",16,1
"1326","ears",2,1
"1327","teraof",1,1
"1328","staa",1,1
"1329","ris",1,1
"1330","at-the",1,1
"1331","cheese",2,1
"1332","trade",13,1
"1333","aummin",1,1
"1334","tid",1,1
"1335","euch",1,1
"1336","preten.ions",1,1
"1337","usa::give",1,1
"1338","enjoyments",1,1
"1339","sake",1,1
"1340","invalid",1,1
"1341","voluntarily",1,1
"1342","sacrifié",1,1
"1343","matter",3,1
"1344","lauraine",1,1
"1345","etwynde",1,1
"1346","experienced",2,1
"1347","courier",1,1
"1348","set",7,1
"1349","travail",1,1
"1350","ing",5,1
"1351","easy",3,1
"1352","stages",5,1
"1353","arrived",4,1
"1354","warm",1,1
"1355","evening",3,1
"1356","quaint",2,1
"1357","erie-bach",1,1
"1358","belt",1,1
"1359","scholars",1,1
"1360","cco",1,1
"1361","users",2,1
"1362","non-smokers",1,1
"1363","highest",4,1
"1364","grade",1,1
"1365","exceptionally",3,1
"1366","brilliant",2,1
"1367","atudunti",1,1
"1368","compare",1,1
"1369","average",5,1
"1370","thou",2,1
"1371","refrain",1,1
"1372","tobacco",2,1
"1373","shows",2,1
"1374","surgical",1,1
"1375","reporter",1,1
"1376","fass",1,1
"1377","rasas",1,1
"1378","nrjs",1,1
"1379","offence",1,1
"1380","unpremediated",1,1
"1381","esui",1,1
"1382","attacks",1,1
"1383","land",12,1
"1384","sen",1,1
"1385","p/oduotion",1,1
"1386","gold",6,1
"1387","russia",5,1
"1388","trivial",1,1
"1389","soldier",4,1
"1390","halifax",6,1
"1391","output",2,1
"1392","great-frequently",1,1
"1393","deserters",1,1
"1394","sound",1,1
"1395","srar",1,1
"1396","heard",3,1
"1397","dayan",1,1
"1398","increased",8,1
"1399","improvement",3,1
"1400","teehnl-usually",1,1
"1401","riddance",1,1
"1402","convpdes",1,1
"1403","arms",2,1
"1404","manoeuvred",1,1
"1405","appliances",1,1
"1406","production",3,1
"1407","pre-whoso",1,1
"1408","record",7,1
"1409","spoiled",1,1
"1410","forts",1,1
"1411","entrandb",1,1
"1412","cious",1,1
"1413","metal",2,1
"1414","total",7,1
"1415","evitable",1,1
"1416","black",5,1
"1417","sheep",3,1
"1418","harbor",1,1
"1419","warships",1,1
"1420","puds",1,1
"1421","charitable",1,1
"1422","organizations",1,1
"1423","connor",1,1
"1424","o'dea",1,1
"1425","connected",1,1
"1426","meut",2,1
"1427","college",4,1
"1428","knew",7,1
"1429","organization",3,1
"1430","dealing",4,1
"1431","experts",2,1
"1432","penmanship",1,1
"1433","met",3,1
"1434","scores",2,1
"1435","cases",3,1
"1436","attribute",2,1
"1437","success",5,1
"1438","business",11,1
"1439","fire",6,1
"1440","admit",2,1
"1441","proficiency",1,1
"1442","attained",2,1
"1443","respect",2,1
"1444","incandescent",1,1
"1445","lampe",1,1
"1446","stage",2,1
"1447","directors",4,1
"1448","governor",1,1
"1449","powell",1,1
"1450","referring",2,1
"1451","grave",2,1
"1452","irregularities",1,1
"1453","late",4,1
"1454","cashier",1,1
"1455","sum",2,1
"1456","aside",1,1
"1457","bank's",1,1
"1458","losses",5,1
"1459","unonrs",1,1
"1460","advance",1,1
"1461","lpntim",1,1
"1462","february",3,1
"1463","ene",1,1
"1464","hund.rd",1,1
"1465","exports",3,1
"1466","nindv.tivp",1,1
"1467","hour",3,1
"1468","dock",2,1
"1469","imports",2,1
"1470","fowilot)iu",1,1
"1471","domicile",1,1
"1472","lab",1,1
"1473","tiibbom",1,1
"1474","ier",2,1
"1475","coasting",1,1
"1476","tonnage",1,1
"1477","hix",1,1
"1478","lifetime",1,1
"1479","township",2,1
"1480","onslow",1,1
"1481","inland",3,1
"1482","quebec",7,1
"1483","m.r-touuage",1,1
"1484","railway",10,1
"1485","v)isnt",1,1
"1486","exposed",2,1
"1487","sold",4,1
"1488","alex-mileage",1,1
"1489","rndei",1,1
"1490","m*ka",1,1
"1491","undersigned",2,1
"1492","notary",1,1
"1493","foi",2,1
"1494","passengers",1,1
"1495","carried",7,1
"1496","residing",1,1
"1497","ofshaw-per",1,1
"1498","freight",3,1
"1499","rallie",1,1
"1500","wile",1,1
"1501","aaid",2,1
"1502","proceeding",1,1
"1503","percent",2,1
"1504","circulation",1,1
"1505","grown",4,1
"1506","inventory",1,1
"1507","elwa-d",1,1
"1508","jk.*r",1,1
"1509","gibbons",1,1
"1510","moveables",1,1
"1511","moveable",1,1
"1512","ettbets",1,1
"1513","wto",1,1
"1514","k-jk",1,1
"1515","cards",1,1
"1516","passing",1,1
"1517","mails",1,1
"1518","in-trade",1,1
"1519","goods",6,1
"1520","merchandises",1,1
"1521","anl",1,1
"1522","imtnoveahh",1,1
"1523","augmented",2,1
"1524","landed",3,1
"1525","properties",1,1
"1526","enten",1,1
"1527","i:i\.-nt.»ry",1,1
"1528","duly",1,1
"1529","éêê",1,1
"1530","senee",1,1
"1531","alwnre",1,1
"1532","interested",4,1
"1533","dulv",1,1
"1534","foreman",1,1
"1535","roches",1,1
"1536","ter",4,1
"1537","gas",7,1
"1538","electric",2,1
"1539","light",2,1
"1540","headquarters",1,1
"1541","thursday",4,1
"1542","received",7,1
"1543","v-eu",1,1
"1544","incorpore",1,1
"1545","volte",1,1
"1546","electricity",1,1
"1547","usa::i",1,1
"1548","bigger",1,1
"1549","acres",9,1
"1550","selling",1,1
"1551","space",1,1
"1552","employees",3,1
"1553","thpt",1,1
"1554","town",14,1
"1555","merchandise",2,1
"1556","goes",3,1
"1557","sells",1,1
"1558","groceries",1,1
"1559","dry",1,1
"1560","bicycles",1,1
"1561","furniture",3,1
"1562","housefurnishings",1,1
"1563","easier",1,1
"1564","isn't",1,1
"1565","buy",4,1
"1566","biggest",1,1
"1567","markets",2,1
"1568","sell",2,1
"1569","closest",1,1
"1570","margins",1,1
"1571","aggregating",1,1
"1572","small",7,1
"1573","villages",2,1
"1574","appreciate",2,1
"1575","beat",2,1
"1576","tier",1,1
"1577","wneu",1,1
"1578","sucx-ee",1,1
"1579","ied",1,1
"1580","reachinv",1,1
"1581","thp",1,1
"1582","n*:crh",1,1
"1583","breeders",2,1
"1584","ocean",4,1
"1585","reach",4,1
"1586","erotio",1,1
"1587","erratic",1,1
"1588","gen",1,1
"1589","finished",2,1
"1590","began",6,1
"1591","eluding",1,1
"1592","outer",1,1
"1593","cell",1,1
"1594","bourhood",1,1
"1595","hum",1,1
"1596","reemit",1,1
"1597","true",5,1
"1598","fifteen",3,1
"1599","cents",2,1
"1600","dozen",2,1
"1601","barred",1,1
"1602","occasion",2,1
"1603","uors",1,1
"1604","securely",1,1
"1605","padlocking",1,1
"1606","littledale",1,1
"1607","aband",1,1
"1608","causallanlic",1,1
"1609","energy",3,1
"1610","undertook",1,1
"1611","seldom",2,1
"1612","occurrence",1,1
"1613","advice",3,1
"1614","poe",1,1
"1615","bal",1,1
"1616","remov",1,1
"1617","marcft",1,1
"1618","clock",2,1
"1619","fore",2,1
"1620","dilemma",1,1
"1621","ditifi",1,1
"1622","nations",8,1
"1623","cult",1,1
"1624","ambitious",2,1
"1625","self",2,1
"1626","respecting",1,1
"1627","value",4,1
"1628","eff",1,1
"1629","nation",3,1
"1630","call",10,1
"1631","halt",1,1
"1632","lead",3,1
"1633","responsibilities",2,1
"1634","yield",1,1
"1635","standing",3,1
"1636","hewer",1,1
"1637","plenitude",1,1
"1638","comfort",1,1
"1639","uneasy",1,1
"1640","lies",2,1
"1641","drawer",1,1
"1642","rest",3,1
"1643","wears",1,1
"1644","crown",1,1
"1645","elegiblo",1,1
"1646","ploy",1,1
"1647","appear",1,1
"1648","quite",4,1
"1649","absurd",1,1
"1650","helped",4,1
"1651","ordained",1,1
"1652","order",10,1
"1653","irrational",1,1
"1654","things",6,1
"1655","kingdoms",2,1
"1656","civilized",1,1
"1657","cultivated",1,1
"1658","gods",1,1
"1659","consent",1,1
"1660","plough",1,1
"1661","dig",2,1
"1662","alike",1,1
"1663","force",7,1
"1664","dirty",1,1
"1665","exchange",1,1
"1666","begun",1,1
"1667","arm",1,1
"1668","victory",3,1
"1669","practice",2,1
"1670","truth",1,1
"1671","industry",4,1
"1672","frugality",1,1
"1673","ufaciuring",1,1
"1674","naturally",1,1
"1675","avail",2,1
"1676","ire",4,1
"1677","participated",1,1
"1678","quack",1,1
"1679","nostrums",1,1
"1680","cone",1,1
"1681","early",7,1
"1682","manufacturing",3,1
"1683","ear",5,1
"1684","league",1,1
"1685","enemies",1,1
"1686","eer",1,1
"1687","woollens",1,1
"1688","justification",1,1
"1689","fear",1,1
"1690","shadow",2,1
"1691","cottons",1,1
"1692","simi",1,1
"1693","quake",1,1
"1694","multiplied",1,1
"1695","responsibility",1,1
"1696","lar",1,1
"1697","advent",1,1
"1698","seek",1,1
"1699","national",9,1
"1700","policy",3,1
"1701","yorkshire",1,1
"1702","sooh",1,1
"1703","manchester",1,1
"1704","feeble",1,1
"1705","hearted",1,1
"1706","guider",1,1
"1707","tonto",1,1
"1708","sept",2,1
"1709","louder",2,1
"1710","moaned",1,1
"1711","cattle",2,1
"1712","replies",1,1
"1713","voice",1,1
"1714","fine",5,1
"1715","earthly",1,1
"1716","euotsniptibie",1,1
"1717","hypocrisy",1,1
"1718","cnim",1,1
"1719","therefrom",1,1
"1720","japan:usa",4,1
"1721","govern",1,1
"1722","tains",2,1
"1723","teas",2,1
"1724","cadogan",1,1
"1725","salute",1,1
"1726","lit",1,1
"1727","klondyke",1,1
"1728","annex",1,1
"1729","guarantees",1,1
"1730","battery",1,1
"1731","artillery",2,1
"1732","station-will",1,1
"1733","constructed",3,1
"1734","entirely",5,1
"1735","rights",2,1
"1736","phoenix",1,1
"1737","territory",4,1
"1738","case",3,1
"1739","tone",1,1
"1740","staff",2,1
"1741","length",2,1
"1742","friendly",1,1
"1743","ibe",1,1
"1744","lieutenant",1,1
"1745","joined",1,1
"1746","prothond",1,1
"1747","dollar",3,1
"1748","tuesday",3,1
"1749","fought",1,1
"1750","bia",1,1
"1751","guard",3,1
"1752","honor",2,1
"1753","waa",2,1
"1754","furnished",3,1
"1755","spain:usa",3,1
"1756","behalf",2,1
"1757","peace",2,1
"1758","laid",5,1
"1759","ameri",1,1
"1760","cabinet",3,1
"1761","therer",1,1
"1762","upim",1,1
"1763","full",2,1
"1764","diacion",1,1
"1765","czar",1,1
"1766","rias",1,1
"1767","count",3,1
"1768","muravieff",1,1
"1769","imported",3,1
"1770","orth",1,1
"1771","oisif",1,1
"1772","grieves",4,1
"1773","covered",10,1
"1774","bait",1,1
"1775","landscape",1,1
"1776","gardeners",1,1
"1777","ceased",1,1
"1778","flow",2,1
"1779","taw",1,1
"1780","died",3,1
"1781","sight",2,1
"1782","hospital",5,1
"1783","lockjvw",1,1
"1784","shoit",1,1
"1785","cleft",1,1
"1786","illness",1,1
"1787","buggy",3,1
"1788","yards",1,1
"1789","week",16,1
"1790","originally",1,1
"1791","comp",1,1
"1792","misstep",1,1
"1793","struck",2,1
"1794","miracle",1,1
"1795","leg",2,1
"1796","juat",1,1
"1797","knee",1,1
"1798","today",14,1
"1799","steel",1,1
"1800","step",3,1
"1801","considerable",3,1
"1802","cut",5,1
"1803","inflicted",1,1
"1804","desperate",1,1
"1805","poor",4,1
"1806","caused",3,1
"1807","change",3,1
"1808","thinking",1,1
"1809","face",5,1
"1810","trunk",2,1
"1811","rested",1,1
"1812","basswood",1,1
"1813","tree",1,1
"1814","painful",1,1
"1815","wheel",1,1
"1816","are'the",1,1
"1817","remains",3,1
"1818","pedalled",1,1
"1819","basin",1,1
"1820","stone",3,1
"1821","steps",1,1
"1822","complained",2,1
"1823","feeling",1,1
"1824","soreness",1,1
"1825","founder",2,1
"1826","decided",6,1
"1827","symp",1,1
"1828","relics",1,1
"1829","ptoma",1,1
"1830","lockjaw",2,1
"1831","enjoy",3,1
"1832","ssible",1,1
"1833","comfortable",1,1
"1834","entrance",1,1
"1835","causa",1,1
"1836","sense",2,1
"1837","loss",2,1
"1838","steal",1,1
"1839","hearts",3,1
"1840","place",14,1
"1841","dirt",2,1
"1842","entering",3,1
"1843","gone",7,1
"1844","loved",1,1
"1845","ax-the",1,1
"1846","sociations",1,1
"1847","citizen",1,1
"1848","blue",1,1
"1849","canvas",1,1
"1850","apricot",1,1
"1851","silk",1,1
"1852","emperor",1,1
"1853","bodice",1,1
"1854","trimmed",1,1
"1855","extension",1,1
"1856","flowers",4,1
"1857","iv/s",1,1
"1858","kuniah",1,1
"1859","bagdad",1,1
"1860","abqut",1,1
"1861","tower",2,1
"1862","chimed",1,1
"1863","half-past",1,1
"1864","sas-it",1,1
"1865","sora",1,1
"1866","persian",1,1
"1867","gulf",1,1
"1868","slight",1,1
"1869","assistance",3,1
"1870","indian",5,1
"1871","pet",2,1
"1872","attendant",1,1
"1873","carriage",1,1
"1874","enterprising",1,1
"1875","monarch",1,1
"1876","accompanied",2,1
"1877","move",2,1
"1878","un-fiatienberg",1,1
"1879","dowager",1,1
"1880","dertakes",1,1
"1881","southampton",1,1
"1882","attendance",1,1
"1883","entente",1,1
"1884","cordiale",1,1
"1885","lately",1,1
"1886","sealed",1,1
"1887","hen",2,1
"1888","spain",3,1
"1889","jterfeoily",1,1
"1890","capsule",1,1
"1891","hostilities",1,1
"1892","maine",1,1
"1893","operated",2,1
"1894","regular",5,1
"1895","officers",4,1
"1896","crew",1,1
"1897","expense",2,1
"1898","month",7,1
"1899","sick",7,1
"1900","soldiers",9,1
"1901","usa:germany",2,1
"1902","literally",2,1
"1903","straw",2,1
"1904","making",9,1
"1905","blankets",1,1
"1906","panniers",1,1
"1907","boxes",2,1
"1908","kni",1,1
"1909","knacks",1,1
"1910","hats",1,1
"1911","bonnet",1,1
"1912","schools",1,1
"1913","hern",1,1
"1914","founded",3,1
"1915","taught",5,1
"1916","varieties",2,1
"1917","honored",1,1
"1918","owning",1,1
"1919","lawson",1,1
"1920","wh.had",1,1
"1921","nicely",1,1
"1922","rounded",1,1
"1923","oratorical",1,1
"1924","lints",1,1
"1925","by-mm",1,1
"1926","monday",5,1
"1927","btxere",1,1
"1928","style",1,1
"1929","cession",1,1
"1930","members",8,1
"1931","usa::in",2,1
"1932","temiscamingue",1,1
"1933","nipiesing",1,1
"1934","algoma",2,1
"1935","districts",2,1
"1936","contiguous",1,1
"1937","fighting",3,1
"1938","boy",4,1
"1939","anxious",1,1
"1940","adjacent",1,1
"1941","georgian",1,1
"1942","bay",5,1
"1943","route",4,1
"1944","mure",1,1
"1945","splendid",2,1
"1946","effect",3,1
"1947","rebels",1,1
"1948","cape",2,1
"1949","colony",2,1
"1950","cultural",1,1
"1951","lands",3,1
"1952","valley",2,1
"1953","contains",1,1
"1954","superficial",1,1
"1955","area",12,1
"1956","boer",1,1
"1957","papers",3,1
"1958","combined",1,1
"1959","picture",4,1
"1960","immeasurably",1,1
"1961","superior",3,1
"1962","thorn",4,1
"1963","hero",2,1
"1964","sent",8,1
"1965","ness",2,1
"1966","variety",2,1
"1967","resousces",1,1
"1968","elections",2,1
"1969","oyer",1,1
"1970","proportion",2,1
"1971","tyrwhitt",1,1
"1972","health",8,1
"1973","cultivable",1,1
"1974","fertile",2,1
"1975","excellently",1,1
"1976","second",4,1
"1977","contingent",1,1
"1978","watered",1,1
"1979","situated",2,1
"1980","wonder",2,1
"1981","boys",1,1
"1982","occurence",1,1
"1983","minerals",3,1
"1984","timber",1,1
"1985","loon",1,1
"1986","iii",1,1
"1987","earnestly",1,1
"1988","persuade",1,1
"1989","joint",1,1
"1990","interbut",1,1
"1991","refl",1,1
"1992","children",11,1
"1993","sleeping",1,1
"1994","j,liin",1,1
"1995","field",2,1
"1996","viewed",1,1
"1997","obstructed",1,1
"1998","assembly",3,1
"1999","chamber",1,1
"2000","cortege",1,1
"2001","intervening",1,1
"2002","barn",2,1
"2003","tire",1,1
"2004","gained",1,1
"2005","basilica",1,1
"2006","wealth",1,1
"2007","floral",2,1
"2008","mathosoii",1,1
"2009","block",1,1
"2010","safest",2,1
"2011","best-known",1,1
"2012","working",5,1
"2013","ore",1,1
"2014","bodies",1,1
"2015","opened",3,1
"2016","machinery",1,1
"2017","buildings",9,1
"2018","costing",1,1
"2019","fully",3,1
"2020","liab",1,1
"2021","lities",1,1
"2022","kind",11,1
"2023","dividends",1,1
"2024","hort",1,1
"2025","european",4,1
"2026","capitalists",1,1
"2027","direct",3,1
"2028","believing",1,1
"2029","saving",1,1
"2030","account",1,1
"2031","limited",5,1
"2032","xmas",1,1
"2033","photos",1,1
"2034","ipleasc",1,1
"2035","interesting",5,1
"2036","books",1,1
"2037","inventor",1,1
"2038","help",7,1
"2039","swindled",2,1
"2040","rough",5,1
"2041","sketch",2,1
"2042","model",3,1
"2043","invention",5,1
"2044","free",12,1
"2045","patentable",2,1
"2046","rejected",2,1
"2047","applications",3,1
"2048","successfully",2,1
"2049","prosecuted",2,1
"2050","conduct",2,1
"2051","equipped",2,1
"2052","offices",10,1
"2053","qualifies",1,1
"2054","patents",2,1
"2055","broad",3,1
"2056","references",1,1
"2057","following",5,1
"2058","casons",1,1
"2059","cured",2,1
"2060","hall's",1,1
"2061","usa::thond",1,1
"2062","professor",5,1
"2063","robertson",2,1
"2064","precaution",1,1
"2065","endorsed",1,1
"2066","prevent",3,1
"2067","express",8,1
"2068","ju»t",1,1
"2069","tragedy",1,1
"2070","occurred",4,1
"2071","yeater",1,1
"2072","concerning",3,1
"2073","day-authorized",1,1
"2074","inion",1,1
"2075","mentioned",1,1
"2076","prospectus",1,1
"2077","ltry",1,1
"2078","expensive",2,1
"2079","scale",1,1
"2080","economically",2,1
"2081","interests",2,1
"2082","producers",1,1
"2083","poultry",7,1
"2084","recommend",2,1
"2085","farmers",6,1
"2086","invest",1,1
"2087","usa:usa",7,1
"2088","aomen",1,1
"2089","book",3,1
"2090","inrent",1,1
"2091","lei",1,1
"2092","sppllcations",1,1
"2093","ashington",1,1
"2094","thisqualifies",1,1
"2095","ship",5,1
"2096","cin.e",1,1
"2097","port",5,1
"2098","d.y",1,1
"2099","thhn",1,1
"2100","nineteen",2,1
"2101","jwaways",1,1
"2102","municipality",3,1
"2103","clarendon",3,1
"2104","unrd",1,1
"2105","hoexp",1,1
"2106","advertise",1,1
"2107","notice",4,1
"2108","given,that",1,1
"2109","eighth",1,1
"2110","induced",1,1
"2111","atta",1,1
"2112","paa",1,1
"2113","vight",1,1
"2114","hud",3,1
"2115","suffice",1,1
"2116","agriculture",6,1
"2117","houses",3,1
"2118","parks",1,1
"2119","schooling",1,1
"2120","signature",2,1
"2121","fondeiiniam",1,1
"2122","flftys",1,1
"2123","globe's",1,1
"2124","popula-words",1,1
"2125","enclosed",1,1
"2126","density",1,1
"2127","going",5,1
"2128","inspect",1,1
"2129","agod",1,1
"2130","dairy",1,1
"2131","clinging",1,1
"2132","places",11,1
"2133","east",3,1
"2134","amherst",1,1
"2135","gate",1,1
"2136","flta",1,1
"2137","centre",3,1
"2138","attraction",1,1
"2139","tics",1,1
"2140","amply",1,1
"2141","teres",1,1
"2142","kod",1,1
"2143","lull",1,1
"2144","airth-rutc",1,1
"2145","fur",3,1
"2146","curiosity",1,1
"2147","ther",1,1
"2148","ground",3,1
"2149","supposing",1,1
"2150","care",4,1
"2151","feed",2,1
"2152","budge",1,1
"2153","cows",2,1
"2154","prepare",1,1
"2155","product",1,1
"2156","birth-rate",2,1
"2157","market",6,1
"2158","nearly",7,1
"2159","ideal",4,1
"2160","sunk",1,1
"2161","low",2,1
"2162","possible",5,1
"2163","est",3,1
"2164","recorded",1,1
"2165","herds",2,1
"2166","living",10,1
"2167","medi",1,1
"2168","viz",1,1
"2169","visit",2,1
"2170","aug",1,1
"2171","works",2,1
"2172","department",8,1
"2173","ordered",3,1
"2174","lanterns",2,1
"2175","pans",1,1
"2176","various",6,1
"2177","parts",9,1
"2178","expected",4,1
"2179","shortly",2,1
"2180","viitoinmiiicuii",1,1
"2181","gneu",1,1
"2182","onion",1,1
"2183","irant",1,1
"2184","bristol",3,1
"2185","flying",2,1
"2186","beckett",1,1
"2187","lanpy",1,1
"2188","i'rove",1,1
"2189","recommendations",1,1
"2190","liverpool",2,1
"2191","gasometer",1,1
"2192","high",7,1
"2193","praise",2,1
"2194","mothers",4,1
"2195","physicians",1,1
"2196","testi",1,1
"2197","ih(j",1,1
"2198","holds",2,1
"2199","france:usa",2,1
"2200","carefully",2,1
"2201","untl",1,1
"2202","c]ay",1,1
"2203","pipc",1,1
"2204","crowded",1,1
"2205","iarg",1,1
"2206","cxt",1,1
"2207","gaarket",1,1
"2208","walked",2,1
"2209","thjs",1,1
"2210","lyons",1,1
"2211","married",1,1
"2212","elbowed",1,1
"2213","departments",2,1
"2214","chestnut",1,1
"2215","nf-down",1,1
"2216","ide",1,1
"2217","match",3,1
"2218","fords",1,1
"2219","homo",2,1
"2220","gtaud",1,1
"2221","counter",1,1
"2222","walk",2,1
"2223","chestnuts",1,1
"2224","introduced",3,1
"2225","saying",2,1
"2226","word",3,1
"2227","sizes",1,1
"2228","distinctive",1,1
"2229","commons",3,1
"2230","hon",3,1
"2231","mellor",2,1
"2232","member",3,1
"2233","lor",2,1
"2234","erby",1,1
"2235","hire",1,1
"2236","presented",2,1
"2237","petition",1,1
"2238","besting",1,1
"2239","protesting",1,1
"2240","attempt",1,1
"2241","tamper",1,1
"2242","a'utory",1,1
"2243","declaration",1,1
"2244","throne",1,1
"2245","peii-ti",1,1
"2246","colonies",1,1
"2247","zealand",6,1
"2248","indies",4,1
"2249","jerusalem",2,1
"2250","ontinent",1,1
"2251","iieland",1,1
"2252","wales",4,1
"2253","baga",1,1
"2254","johnston",1,1
"2255","returned",5,1
"2256","facts",1,1
"2257","african",2,1
"2258","lake",4,1
"2259","russia:usa",3,1
"2260","patron",1,1
"2261","saint",1,1
"2262","doddfs",1,1
"2263","kidney",4,1
"2264","pills",8,1
"2265","confined",2,1
"2266","lono",1,1
"2267","chnrtrand",1,1
"2268","dress",3,1
"2269","monks",1,1
"2270","d/)no",1,1
"2271","agent",1,1
"2272","voices",3,1
"2273","bottle",1,1
"2274","minard's",1,1
"2275","liniment",4,1
"2276","australians",1,1
"2277","zealanders",1,1
"2278","shipped",7,1
"2279","frozen",4,1
"2280","meat",5,1
"2281","exported",1,1
"2282","motherland",1,1
"2283","contribution",2,1
"2284","evidence",2,1
"2285","conclude",1,1
"2286","asleep",1,1
"2287","australasia",1,1
"2288","disadvantages",1,1
"2289","voyage",2,1
"2290","droughts",1,1
"2291","render",1,1
"2292","pastures",1,1
"2293","worthless",1,1
"2294","stripped",1,1
"2295","similar",4,1
"2296","prevailing",1,1
"2297","cutsell",1,1
"2298","tunes",2,1
"2299","worst",2,1
"2300","ignorant",1,1
"2301","cim",1,1
"2302","germany:usa",3,1
"2303","avenues",1,1
"2304","reformed",1,1
"2305","religion",1,1
"2306","cs-from",1,1
"2307","buckingham",1,1
"2308","beaten",1,1
"2309","purely",2,1
"2310","tablislied",1,1
"2311","law",4,1
"2312","gardens",2,1
"2313","inexcble",1,1
"2314","ignorance",1,1
"2315","testimony",2,1
"2316","competent",1,1
"2317","show",5,1
"2318","swamping",1,1
"2319","inflow",1,1
"2320","foreigners",1,1
"2321","pauperism",1,1
"2322","expand",1,1
"2323","dreadful",2,1
"2324","extent",6,1
"2325","driven",3,1
"2326","tofhhihflhi",1,1
"2327","earning",1,1
"2328","hood",1,1
"2329","russian",3,1
"2330","polish",3,1
"2331","jews",4,1
"2332","continental",2,1
"2333","undesirables",1,1
"2334","undermining",1,1
"2335","labor",6,1
"2336","introduction",2,1
"2337","appalling",1,1
"2338","sweat",1,1
"2339","systems",2,1
"2340","endeavoring",1,1
"2341","combat",1,1
"2342","immigation",1,1
"2343","monster",1,1
"2344","paying",2,1
"2345","passages",1,1
"2346","classes",2,1
"2347","wish",2,1
"2348","rid",2,1
"2349","debasement",1,1
"2350","glad",1,1
"2351","advantage",2,1
"2352","meted",1,1
"2353","hordes",1,1
"2354","semi",2,1
"2355","civilised",1,1
"2356","turns",1,1
"2357","deaf",1,1
"2358","compatriots",1,1
"2359","ornament",1,1
"2360","assisting",1,1
"2361","native",2,1
"2362","driving",2,1
"2363","aliens",1,1
"2364","morally",1,1
"2365","physically",1,1
"2366","diseased",2,1
"2367","fraternity",1,1
"2368","raised",1,1
"2369","leave",3,1
"2370","stamboul",1,1
"2371","vet",1,1
"2372","beta",1,1
"2373","duck",2,1
"2374","hns",1,1
"2375","cance",1,1
"2376","rope",1,1
"2377","bent",2,1
"2378","pasturage",1,1
"2379","tablishod",1,1
"2380","proven",1,1
"2381","withstand",1,1
"2382","usage",5,1
"2383","violent",1,1
"2384","bec",1,1
"2385","holidays",2,1
"2386","replace",1,1
"2387","cans",1,1
"2388","spending",1,1
"2389","hundreis",1,1
"2390","chief",1,1
"2391","justice",1,1
"2392","isault",1,1
"2393","avert",1,1
"2394","disasters",1,1
"2395","juitue",1,1
"2396","ihowers",1,1
"2397","forth",2,1
"2398","encour",1,1
"2399","loath",1,1
"2400","guinea",1,1
"2401","pigs",1,1
"2402","inoculated",1,1
"2403","a«surance",1,1
"2404","eorne",1,1
"2405","eye",4,1
"2406","ecalp",1,1
"2407","tuberculosis",4,1
"2408","bacilli",1,1
"2409","separated",1,1
"2410","corporations",1,1
"2411","retirin",1,1
"2412","established",3,1
"2413","popula",1,1
"2414","groups",2,1
"2415","markable",1,1
"2416","repletion",1,1
"2417","central",4,1
"2418","roup",1,1
"2419","treated",4,1
"2420","aented",1,1
"2421","destitute",1,1
"2422","begged",1,1
"2423","repeatedly",1,1
"2424","frequency",1,1
"2425","elec",1,1
"2426","ncal",1,1
"2427","currents",1,1
"2428","car",5,1
"2429","ticket",1,1
"2430","hoapi",1,1
"2431","entry",3,1
"2432","affected",3,1
"2433","ouiin",1,1
"2434","res",3,1
"2435","mat",1,1
"2436","pole",1,1
"2437","fastened",1,1
"2438","zilinski",1,1
"2439","tons",11,1
"2440","cliffoid",1,1
"2441","sifton",1,1
"2442","persist",1,1
"2443","oily",1,1
"2444","iron",3,1
"2445","piste",1,1
"2446","thick",1,1
"2447","jfusad",1,1
"2448","intervene",1,1
"2449","urging",1,1
"2450","p&d",1,1
"2451","pad",1,1
"2452","pig",1,1
"2453","hvmm",1,1
"2454","abases",1,1
"2455","current",1,1
"2456","indue",1,1
"2457","jew",1,1
"2458","minds",1,1
"2459","complainants",1,1
"2460","situa",1,1
"2461","tton",1,1
"2462","animals",3,1
"2463","jewish",3,1
"2464","com-lion",1,1
"2465","acute",1,1
"2466","allowed",1,1
"2467","inunity",1,1
"2468","sprite",1,1
"2469","wse",1,1
"2470","forced",2,1
"2471","tempt",1,1
"2472","fce",1,1
"2473","society",4,1
"2474","investigated",1,1
"2475","point",10,1
"2476","superintendent",1,1
"2477","iiomi",1,1
"2478","p'g",1,1
"2479","ftnd",1,1
"2480","learned",3,1
"2481","wealthy",1,1
"2482","giation",1,1
"2483","station",5,1
"2484","examining",2,1
"2485","third",2,1
"2486","knowledge",2,1
"2487","usa:france",9,1
"2488","peculiar",1,1
"2489","responsible",1,1
